epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net,pretraining_steps,tau
77,656,64.30000000000057,0 days 00:02:45.772803,14.537743,46307,9.999999999994632e-05,0.9999919156668252,150000,0 days 03:20:12.567924,True,False,0,0.01
78,725,71.20000000000017,0 days 00:03:08.580907,14.721981,47033,9.999999999994632e-05,0.9999919456668277,150000,0 days 03:23:24.782095,True,False,0,0.01
79,802,78.89999999999974,0 days 00:03:19.736660,14.62984,47836,9.999999999994632e-05,0.9999919790001638,150000,0 days 03:26:48.147058,True,False,0,0.01
80,953,93.99999999999888,0 days 00:03:54.944527,14.556447,48790,9.999999999994632e-05,0.9999920186668337,150000,0 days 03:30:46.712876,True,False,0,0.01
81,796,78.29999999999977,0 days 00:03:21.188497,14.565717,49587,9.999999999994632e-05,0.9999920516668365,150000,0 days 03:56:30.447818,True,False,0,0.01
82,504,49.10000000000044,0 days 00:02:05.529584,14.599822,50092,9.999999999994632e-05,0.9999920726668382,150000,0 days 03:58:39.644616,True,False,0,0.01
83,748,73.50000000000004,0 days 00:03:10.172299,14.661764,50841,9.999999999994632e-05,0.9999921036668408,150000,0 days 04:01:53.441712,True,False,0,0.01
84,628,61.50000000000062,0 days 00:02:45.498080,,51470,9.999999999994632e-05,0.9999921296668429,150000,0 days 04:04:42.577855,True,False,0,0.01
85,516,50.30000000000046,0 days 00:02:18.988711,14.741943,51987,9.999999999994632e-05,0.999992151000178,150000,0 days 04:07:05.190297,True,False,0,0.01
86,428,41.500000000000334,0 days 00:01:51.594987,14.815393,52416,9.999999999994632e-05,0.9999921686668461,150000,0 days 04:09:00.419637,True,False,0,0.01
87,338,32.500000000000206,0 days 00:01:25.865027,,52755,9.999999999994632e-05,0.9999921826668473,150000,0 days 04:10:29.912307,True,False,0,0.01
88,644,63.100000000000634,0 days 00:02:56.318811,14.519652,53400,9.999999999994632e-05,0.9999922093335162,150000,0 days 04:13:29.851483,True,False,0,0.01
89,664,65.10000000000052,0 days 00:02:59.443890,14.698713,54065,9.999999999994632e-05,0.9999922370001851,150000,0 days 04:16:32.917364,True,False,0,0.01
90,709,69.60000000000026,0 days 00:03:13.203668,14.46876,54775,9.999999999994632e-05,0.9999922663335209,150000,0 days 04:19:49.751518,True,False,0,0.01
91,629,61.60000000000062,0 days 00:02:34.402788,,55405,9.999999999994632e-05,0.999992292333523,150000,0 days 04:22:27.792969,True,False,0,0.01
92,409,39.60000000000031,0 days 00:01:50.928402,14.539016,55815,9.999999999994632e-05,0.9999923093335245,150000,0 days 04:24:22.356746,True,False,0,0.01
93,571,55.80000000000054,0 days 00:02:39.807849,14.597673,56387,9.999999999994632e-05,0.9999923330001931,150000,0 days 04:27:05.790738,True,False,0,0.01
94,426,41.30000000000033,0 days 00:01:53.553117,14.504805,56814,9.999999999994632e-05,0.9999923506668612,150000,0 days 04:29:02.977662,True,False,0,0.01
95,175,16.199999999999974,0 days 00:00:47.378836,14.6890135,56990,9.999999999994632e-05,0.9999923576668618,150000,0 days 04:29:53.991133,True,False,0,0.01
96,540,52.70000000000049,0 days 00:02:22.208092,14.544792,57531,9.999999999994632e-05,0.999992380000197,150000,0 days 04:32:19.822836,True,False,0,0.01
97,909,89.59999999999913,0 days 00:04:06.659565,14.663451,58441,9.999999999994632e-05,0.9999924176668668,150000,0 days 04:36:30.111833,True,False,0,0.01
98,617,60.4000000000006,0 days 00:02:43.655334,14.625989,59059,9.999999999994632e-05,0.9999924433335355,150000,0 days 04:39:17.435643,True,False,0,0.01
99,724,71.10000000000018,0 days 00:03:07.357307,14.606428,59784,9.999999999994632e-05,0.999992473333538,150000,0 days 04:42:28.427231,True,False,0,0.01
100,520,50.700000000000465,0 days 00:02:23.570156,14.50968,60305,9.999999999994632e-05,0.9999924950002065,150000,0 days 04:44:55.631440,True,False,0,0.01
101,497,48.40000000000043,0 days 00:02:04.189703,,60803,9.999999999994632e-05,0.9999925156668749,150000,0 days 04:47:03.457884,True,False,0,0.01
102,851,83.79999999999946,0 days 00:03:43.212061,14.568528,61655,9.999999999994632e-05,0.9999925510002111,150000,0 days 04:50:50.302171,True,False,0,0.01
103,1273,125.99999999999706,0 days 00:05:51.209062,,62929,9.999999999994632e-05,0.9999926040002155,150000,0 days 04:56:45.141480,True,False,0,0.01
104,927,91.39999999999903,0 days 00:04:09.963599,14.562264,63857,9.999999999994632e-05,0.999992642333552,150000,0 days 05:00:58.743692,True,False,0,0.01
