epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net,pretraining_steps
799,499,48.59000000000044,0 days 00:01:11.351102,12.820897,139496,1,0.7201800000003202,139496,0 days 06:41:39.591844,True,True,10000
800,478,46.49000000000041,0 days 00:01:23.047250,12.891681,139975,1,0.7213600000003214,139975,0 days 06:43:06.257999,True,True,10000
801,785,77.18999999999983,0 days 00:02:01.244972,12.5460205,140761,1,0.7233200000003234,140761,0 days 06:45:11.125846,True,True,10000
802,518,50.490000000000464,0 days 00:01:09.038913,12.692847,141280,1,0.7246000000003247,141280,0 days 06:46:23.790583,True,True,10000
803,476,46.290000000000404,0 days 00:01:08.537272,12.641433,141757,1,0.7257800000003258,141757,0 days 06:47:35.942417,True,True,10000
804,405,39.1900000000003,0 days 00:00:56.030382,12.595614,142163,1,0.7267800000003268,142163,0 days 06:48:35.588228,True,True,10000
805,483,46.990000000000414,0 days 00:01:09.741135,12.898658,142647,1,0.727980000000328,142647,0 days 06:49:48.952525,True,True,10000
806,421,40.790000000000326,0 days 00:00:58.546228,12.558013,143069,1,0.7290200000003291,143069,0 days 06:50:51.126138,True,True,10000
807,228,21.490000000000048,0 days 00:00:34.888297,12.566758,143298,1,0.7295800000003296,143298,0 days 06:51:29.636872,True,True,10000
808,268,25.490000000000105,0 days 00:00:51.924775,12.80289,143567,1,0.7302400000003303,143567,0 days 06:52:25.175695,True,True,10000
809,111,9.789999999999978,0 days 00:00:27.109919,12.773117,143679,1,0.7305000000003306,143679,0 days 06:52:55.913503,True,True,10000
810,156,14.289999999999962,0 days 00:00:36.753616,12.769011,143836,1,0.7308800000003309,143836,0 days 06:53:36.290780,True,True,10000
811,611,59.790000000000596,0 days 00:01:19.515497,12.951724,144448,1,0.7324000000003325,144448,0 days 06:54:59.421356,True,True,10000
812,529,51.59000000000048,0 days 00:01:19.390729,12.597345,144978,1,0.7337200000003338,144978,0 days 06:56:22.433087,True,True,10000
813,708,69.49000000000026,0 days 00:01:36.971810,12.667398,145687,1,0.7354800000003355,145687,0 days 06:58:03.033937,True,True,10000
814,481,46.79000000000041,0 days 00:01:21.918005,12.77252,146169,1,0.7366800000003367,146169,0 days 06:59:28.568283,True,True,10000
815,450,43.69000000000037,0 days 00:01:14.866561,12.62124,146620,1,0.7378000000003379,146620,0 days 07:00:47.054676,True,True,10000
816,861,84.7899999999994,0 days 00:01:55.928711,12.760792,147482,1,0.73994000000034,147482,0 days 07:02:46.601383,True,True,10000
817,527,51.39000000000048,0 days 00:01:13.630972,12.710427,148010,1,0.7412400000003413,148010,0 days 07:04:03.858749,True,True,10000
818,953,93.98999999999887,0 days 00:02:15.108233,13.287802,148964,1,0.7436200000003437,148964,0 days 07:06:22.590355,True,True,10000
819,1011,99.78999999999854,0 days 00:02:17.374925,12.894878,149976,1,0.7461400000003462,149976,0 days 07:08:43.595268,True,True,10000
820,847,83.38999999999947,0 days 00:01:59.281196,13.00914,150824,1,0.7482400000003483,150000,0 days 07:10:46.507376,True,True,10000
821,654,64.09000000000057,0 days 00:01:27.233223,13.058269,151479,1,0.7498600000003499,150000,0 days 07:12:17.365351,True,True,10000
822,326,31.29000000000019,0 days 00:00:44.000207,12.794223,151806,1,0.7506600000003507,150000,0 days 07:13:04.984644,True,True,10000
823,952,93.88999999999888,0 days 00:02:11.055092,13.048223,152759,1,0.7530400000003531,150000,0 days 07:15:19.658359,True,True,10000
824,729,71.59000000000015,0 days 00:01:47.139939,12.995642,153489,1,0.7548600000003549,150000,0 days 07:17:10.416145,True,True,10000
825,796,78.28999999999976,0 days 00:01:44.413531,12.780228,154286,1,0.7568400000003569,150000,0 days 07:18:58.443148,True,True,10000
826,1054,104.0899999999983,0 days 00:02:14.868548,12.657365,155341,1,0.7594600000003595,150000,0 days 07:21:16.936693,True,True,10000
827,521,50.79000000000047,0 days 00:01:12.027195,12.836471,155863,1,0.7607600000003608,150000,0 days 07:22:32.583673,True,True,10000
828,823,80.98999999999961,0 days 00:01:54.262560,13.093053,156687,1,0.7628000000003629,150000,0 days 07:24:30.472439,True,True,10000
829,640,62.69000000000064,0 days 00:02:00.825652,12.853278,157328,1,0.7644000000003645,150000,0 days 07:26:34.924529,True,True,10000
830,253,23.990000000000084,0 days 00:00:56.540651,12.728865,157582,1,0.7650200000003651,150000,0 days 07:27:35.093837,True,True,10000
831,574,56.09000000000054,0 days 00:01:28.989656,12.533352,158157,1,0.7664400000003665,150000,0 days 07:29:07.711452,True,True,10000
832,403,38.9900000000003,0 days 00:01:28.328967,12.696254,158561,1,0.7674400000003675,150000,0 days 07:30:39.654822,True,True,10000
833,546,53.290000000000504,0 days 00:01:44.443633,12.589018,159108,1,0.7688000000003689,150000,0 days 07:32:27.722850,True,True,10000
834,517,50.39000000000046,0 days 00:01:28.137819,12.762265,159626,1,0.7700800000003701,150000,0 days 07:33:59.487770,True,True,10000
835,766,75.28999999999994,0 days 00:02:05.940907,12.5971775,160393,1,0.771980000000372,150000,0 days 07:36:09.044572,True,True,10000
836,963,94.98999999999882,0 days 00:02:32.215730,12.776394,161357,1,0.7743800000003744,150000,0 days 07:38:44.875161,True,True,10000
837,873,85.98999999999933,0 days 00:02:05.344576,12.707974,162231,1,0.7765600000003766,150000,0 days 07:40:53.844738,True,True,10000
838,818,80.48999999999964,0 days 00:01:59.569716,12.694436,163050,1,0.7786000000003787,150000,0 days 07:42:57.041295,True,True,10000
839,864,85.08999999999938,0 days 00:02:44.345907,12.595373,163915,1,0.7807600000003808,150000,0 days 07:45:45.013930,True,True,10000
840,903,88.98999999999916,0 days 00:02:20.618232,12.381269,164819,1,0.7830000000003831,150000,0 days 07:48:09.261804,True,True,10000
841,974,96.08999999999875,0 days 00:02:28.691418,12.245278,165794,1,0.7854200000003855,150000,0 days 07:50:41.572959,True,True,10000
842,598,58.49000000000058,0 days 00:01:38.635042,12.431067,166393,1,0.786900000000387,150000,0 days 07:52:23.840228,True,True,10000
843,987,97.38999999999868,0 days 00:02:29.552591,12.170815,167381,1,0.7893600000003894,150000,0 days 07:54:57.010996,True,True,10000
844,846,83.28999999999948,0 days 00:02:04.359161,12.533655,168228,1,0.7914600000003915,150000,0 days 07:57:04.990852,True,True,10000
845,529,51.59000000000048,0 days 00:01:22.573762,12.242991,168758,1,0.7927800000003928,150000,0 days 07:58:31.195039,True,True,10000
846,1033,101.98999999999842,0 days 00:02:35.754845,12.234375,169792,1,0.7953600000003954,150000,0 days 08:01:10.578391,True,True,10000
847,332,31.8900000000002,0 days 00:01:06.964328,12.056695,170125,1,0.7961800000003962,150000,0 days 08:02:21.161750,True,True,10000
848,956,94.28999999999886,0 days 00:02:34.858980,12.307681,171082,1,0.7985600000003986,150000,0 days 08:04:59.644962,True,True,10000
849,576,56.290000000000546,0 days 00:01:26.311988,12.11342,171659,1,0.8000000000004001,150000,0 days 08:06:29.586382,True,True,10000
850,854,84.08999999999943,0 days 00:02:11.189034,12.004248,172514,1,0.8021200000004022,150000,0 days 08:08:44.401062,True,True,10000
851,1001,98.7899999999986,0 days 00:02:31.191247,12.053971,173516,1,0.8046200000004047,150000,0 days 08:11:19.224757,True,True,10000
852,935,92.18999999999897,0 days 00:02:41.916317,11.959002,174452,1,0.806940000000407,150000,0 days 08:14:04.773044,True,True,10000
853,650,63.690000000000595,0 days 00:01:52.516603,11.906027,175103,1,0.8085600000004086,150000,0 days 08:16:00.914601,True,True,10000
854,780,76.68999999999986,0 days 00:02:11.110614,12.186114,175884,1,0.8105000000004106,150000,0 days 08:18:15.646589,True,True,10000
855,662,64.89000000000053,0 days 00:02:06.336616,12.092602,176547,1,0.8121400000004122,150000,0 days 08:20:25.611357,True,True,10000
856,359,34.59000000000024,0 days 00:01:11.368207,11.848237,176907,1,0.8130200000004131,150000,0 days 08:21:40.613864,True,True,10000
857,664,65.09000000000052,0 days 00:02:01.728992,11.712318,177572,1,0.8146800000004147,150000,0 days 08:23:45.978348,True,True,10000
858,424,41.09000000000033,0 days 00:01:07.439465,11.872701,177997,1,0.8157400000004158,150000,0 days 08:24:57.044643,True,True,10000
859,184,17.089999999999986,0 days 00:00:28.635859,11.734633,178182,1,0.8162000000004163,150000,0 days 08:25:29.311216,True,True,10000
860,736,72.2900000000001,0 days 00:02:03.229955,11.811316,178919,1,0.8180400000004181,150000,0 days 08:27:36.173685,True,True,10000
861,722,70.89000000000019,0 days 00:01:58.743066,11.826569,179642,1,0.8198400000004199,150000,0 days 08:29:38.540360,True,True,10000
862,433,41.99000000000034,0 days 00:01:35.626056,11.743412,180076,1,0.820920000000421,150000,0 days 08:31:17.797871,True,True,10000
863,969,95.58999999999878,0 days 00:02:41.329526,11.689904,181046,1,0.8233400000004234,150000,0 days 08:34:02.754108,True,True,10000
864,272,25.89000000000011,0 days 00:01:08.513781,11.824776,181319,1,0.8240200000004241,150000,0 days 08:35:14.894847,True,True,10000
865,1039,102.58999999999838,0 days 00:02:50.515158,11.763096,182359,1,0.8266000000004267,150000,0 days 08:38:09.032839,True,True,10000
866,606,59.29000000000059,0 days 00:02:01.501398,11.967389,182966,1,0.8281000000004282,150000,0 days 08:40:14.159318,True,True,10000
867,502,48.89000000000044,0 days 00:01:27.172073,12.068518,183469,1,0.8293400000004294,150000,0 days 08:41:44.968381,True,True,10000
868,495,48.19000000000043,0 days 00:01:28.939295,12.080151,183965,1,0.8305600000004306,150000,0 days 08:43:17.539222,True,True,10000
869,675,66.19000000000045,0 days 00:02:09.007629,11.828959,184641,1,0.8322400000004323,150000,0 days 08:45:30.177338,True,True,10000
870,561,54.790000000000525,0 days 00:01:50.433679,12.20687,185203,1,0.8336400000004337,150000,0 days 08:47:24.258981,True,True,10000
871,942,92.88999999999893,0 days 00:02:42.619209,11.923922,186146,1,0.835980000000436,150000,0 days 08:50:10.507704,True,True,10000
872,900,88.68999999999917,0 days 00:02:36.099790,11.812407,187047,1,0.8382200000004383,150000,0 days 08:52:50.234513,True,True,10000
873,911,89.78999999999911,0 days 00:02:36.379604,11.497251,187959,1,0.8404800000004405,150000,0 days 08:55:30.245234,True,True,10000
874,588,57.49000000000056,0 days 00:01:47.804831,11.626039,188548,1,0.841940000000442,150000,0 days 08:57:21.687737,True,True,10000
875,496,48.29000000000043,0 days 00:01:29.347842,11.715396,189045,1,0.8431800000004432,150000,0 days 08:58:54.659957,True,True,10000
876,780,76.68999999999986,0 days 00:02:14.112480,11.559478,189826,1,0.8451200000004452,150000,0 days 09:01:12.399745,True,True,10000
877,603,58.990000000000585,0 days 00:01:44.063785,11.572085,190430,1,0.8466200000004467,150000,0 days 09:03:00.099059,True,True,10000
878,409,39.59000000000031,0 days 00:01:10.862111,11.301384,190840,1,0.8476400000004477,150000,0 days 09:04:14.595625,True,True,10000
879,821,80.78999999999962,0 days 00:02:32.803687,11.332421,191662,1,0.8496800000004497,150000,0 days 09:06:51.024551,True,True,10000
880,1001,98.7899999999986,0 days 00:03:02.135768,11.404602,192664,1,0.8521800000004522,150000,0 days 09:09:56.792283,True,True,10000
881,657,64.39000000000055,0 days 00:01:57.664144,11.568266,193322,1,0.8538200000004539,150000,0 days 09:11:58.087358,True,True,10000
882,838,82.48999999999953,0 days 00:02:42.171928,11.208798,194161,1,0.855900000000456,150000,0 days 09:14:43.902644,True,True,10000
883,1113,109.98999999999796,0 days 00:03:23.809360,11.601494,195275,1,0.8586800000004587,150000,0 days 09:18:11.352631,True,True,10000
884,451,43.79000000000037,0 days 00:01:41.114306,11.747857,195727,1,0.8598000000004599,150000,0 days 09:19:56.096466,True,True,10000
885,930,91.689999999999,0 days 00:02:52.395520,11.29398,196658,1,0.8621200000004622,150000,0 days 09:22:52.124496,True,True,10000
886,449,43.590000000000366,0 days 00:01:35.196122,11.550206,197108,1,0.8632400000004633,150000,0 days 09:24:30.947915,True,True,10000
887,567,55.39000000000053,0 days 00:01:45.991725,11.69074,197676,1,0.8646400000004647,150000,0 days 09:26:20.582272,True,True,10000
888,702,68.8900000000003,0 days 00:02:18.416695,11.655191,198379,1,0.8663800000004664,150000,0 days 09:28:42.638576,True,True,10000
889,700,68.69000000000031,0 days 00:02:11.975878,11.621648,199080,1,0.8681200000004682,150000,0 days 09:30:58.243160,True,True,10000
890,620,60.69000000000061,0 days 00:01:48.495668,11.552616,199701,1,0.8696600000004697,150000,0 days 09:32:50.375377,True,True,10000
891,579,56.59000000000055,0 days 00:01:47.231089,11.332346,200281,1,0.8711000000004712,150000,0 days 09:34:41.241240,True,True,10000
892,506,49.29000000000045,0 days 00:01:51.286470,11.656496,200788,1,0.8723600000004724,150000,0 days 09:36:36.160294,True,True,10000
893,361,34.79000000000024,0 days 00:01:09.890366,11.3378935,201150,1,0.8732600000004733,150000,0 days 09:37:49.692527,True,True,10000
894,602,58.89000000000058,0 days 00:02:07.279744,11.438354,201753,1,0.8747600000004748,150000,0 days 09:40:00.603253,True,True,10000
895,640,62.69000000000064,0 days 00:02:15.651231,11.415949,202394,1,0.8763600000004764,150000,0 days 09:42:19.892266,True,True,10000
896,935,92.18999999999897,0 days 00:03:01.850451,11.364183,203330,1,0.8786800000004787,150000,0 days 09:45:25.387577,True,True,10000
