epoch,epoch_steps,tot_steps,tot_run_time,epsilon
281,98,8114,0 days 01:02:12.630918,0.013581391282985546
282,70,8185,0 days 01:02:52.874870,0.013079976043136881
283,114,8300,0 days 01:03:54.629766,0.012306798887509405
284,82,8383,0 days 01:04:27.980465,0.01177732214947101
285,48,8432,0 days 01:04:57.813602,0.0114754971027477
286,72,8505,0 days 01:05:33.630989,0.011040124950151355
287,48,8554,0 days 01:05:59.566856,0.010757192532525304
288,73,8628,0 days 01:06:41.373913,0.01034359052695527
289,53,8682,0 days 01:07:11.219562,0.010051844412972213
290,128,8811,0 days 01:08:13.684597,0.009387770647655337
291,23,8835,0 days 01:08:25.900978,0.009269151889971171
292,86,8922,0 days 01:09:09.208052,0.008851584871821121
293,47,8970,0 days 01:09:35.161494,0.008629310456836672
294,67,9038,0 days 01:10:10.569415,0.008323942852315388
295,168,9207,0 days 01:11:31.019442,0.007610999317418896
296,128,9336,0 days 01:12:33.137033,0.007108179658966976
297,30,9367,0 days 01:12:46.182947,0.006992382916064018
298,80,9448,0 days 01:13:25.892987,0.006698643418651264
299,44,9493,0 days 01:13:54.995337,0.006540820412373113
300,91,9585,0 days 01:14:48.008569,0.006229637115230191
301,138,9724,0 days 01:15:52.966570,0.005787332467836163
302,62,9787,0 days 01:16:23.560213,0.00559734328815345
303,131,9919,0 days 01:17:26.894210,0.005219252973369111
304,71,9991,0 days 01:18:00.524306,0.0050238993647541
305,30,10022,0 days 01:18:19.624223,0.004997351542999105
306,82,10105,0 days 01:19:02.970226,0.004997351542999105
307,143,10249,0 days 01:20:07.965379,0.004997351542999105
308,98,10348,0 days 01:20:56.249598,0.004997351542999105
309,106,10455,0 days 01:21:45.492198,0.004997351542999105
310,142,10598,0 days 01:22:50.842723,0.004997351542999105
311,152,10751,0 days 01:24:05.397773,0.004997351542999105
312,98,10850,0 days 01:24:56.428506,0.004997351542999105
313,79,10930,0 days 01:25:41.727886,0.004997351542999105
314,140,11071,0 days 01:26:56.949075,0.004997351542999105
315,118,11190,0 days 01:27:59.065319,0.004997351542999105
316,123,11314,0 days 01:29:07.960491,0.004997351542999105
317,148,11463,0 days 01:30:35.188814,0.004997351542999105
318,84,11548,0 days 01:31:26.196735,0.004997351542999105
319,173,11722,0 days 01:32:54.207966,0.004997351542999105
320,144,11867,0 days 01:34:29.087617,0.004997351542999105
321,102,11970,0 days 01:35:23.119240,0.004997351542999105
322,217,12188,0 days 01:37:24.276884,0.004997351542999105
323,136,12325,0 days 01:38:38.475569,0.004997351542999105
324,121,12447,0 days 01:39:49.565367,0.004997351542999105
325,76,12524,0 days 01:40:40.453251,0.004997351542999105
326,136,12661,0 days 01:42:00.300367,0.004997351542999105
327,136,12798,0 days 01:43:11.754909,0.004997351542999105
328,46,12845,0 days 01:43:36.922841,0.004997351542999105
329,89,12935,0 days 01:44:33.754170,0.004997351542999105
330,110,13046,0 days 01:45:35.693311,0.004997351542999105
331,193,13240,0 days 01:47:36.880962,0.004997351542999105
332,136,13377,0 days 01:48:56.445065,0.004997351542999105
333,15,13393,0 days 01:49:07.827942,0.004997351542999105
334,173,13567,0 days 01:50:50.999621,0.004997351542999105
335,116,13684,0 days 01:52:05.946338,0.004997351542999105
336,194,13879,0 days 01:54:09.588800,0.004997351542999105
337,149,14029,0 days 01:55:43.647249,0.004997351542999105
338,21,14051,0 days 01:55:59.997948,0.004997351542999105
339,30,14082,0 days 01:56:22.886547,0.004997351542999105
340,23,14106,0 days 01:56:51.494144,0.004997351542999105
341,180,14287,0 days 01:58:36.186446,0.004997351542999105
342,63,14351,0 days 01:59:18.435312,0.004997351542999105
343,115,14467,0 days 02:00:33.988616,0.004997351542999105
344,127,14595,0 days 02:02:00.404607,0.004997351542999105
345,85,14681,0 days 02:02:57.894231,0.004997351542999105
346,117,14799,0 days 02:04:15.021806,0.004997351542999105
347,49,14849,0 days 02:04:46.679745,0.004997351542999105
348,91,14941,0 days 02:05:55.770459,0.004997351542999105
349,93,15035,0 days 02:06:59.476667,0.004997351542999105
350,77,15113,0 days 02:07:43.882976,0.004997351542999105
351,139,15253,0 days 02:09:17.486348,0.004997351542999105
352,29,15283,0 days 02:09:37.594607,0.004997351542999105
353,196,15480,0 days 02:11:35.743575,0.004997351542999105
354,112,15593,0 days 02:12:58.708564,0.004997351542999105
355,161,15755,0 days 02:14:46.896431,0.004997351542999105
356,138,15894,0 days 02:16:29.608352,0.004997351542999105
357,117,16012,0 days 02:17:43.181111,0.004997351542999105
358,65,16078,0 days 02:18:36.268895,0.004997351542999105
359,119,16198,0 days 02:19:50.547036,0.004997351542999105
360,172,16371,0 days 02:22:07.730267,0.004997351542999105
361,50,16422,0 days 02:22:50.611261,0.004997351542999105
362,107,16530,0 days 02:24:07.412658,0.004997351542999105
363,151,16682,0 days 02:26:02.701550,0.004997351542999105
364,38,16721,0 days 02:26:30.440325,0.004997351542999105
365,116,16838,0 days 02:27:58.098790,0.004997351542999105
366,206,17045,0 days 02:30:19.691627,0.004997351542999105
0,156,157,0 days 00:00:54.305661,0.005982849866746189
1,149,307,0 days 00:01:26.821625,0.005966510182478711
2,128,436,0 days 00:02:02.068902,0.005952493749717187
3,94,531,0 days 00:02:18.580771,0.0059421926280371
4,229,761,0 days 00:03:05.007744,0.005917326834884826
5,205,967,0 days 00:03:55.378512,0.00589514407966772
6,275,1243,0 days 00:04:55.363160,0.00586555378544376
7,89,1333,0 days 00:05:16.733637,0.0058559369256467805
8,83,1417,0 days 00:05:42.175113,0.0058469754159703345
9,30,1448,0 days 00:05:50.822083,0.005843671657747941
10,146,1595,0 days 00:06:30.524466,0.005828030845275046
11,144,1740,0 days 00:07:08.163370,0.005812643846230403
12,328,2069,0 days 00:08:27.198214,0.005777881766476646
13,186,2256,0 days 00:09:20.432328,0.005758216123821683
14,204,2461,0 days 00:10:20.051010,0.005736734431703486
15,278,2740,0 days 00:11:35.798422,0.005707627068882794
16,203,2944,0 days 00:12:31.963043,0.00568643778016661
17,177,3122,0 days 00:13:24.511833,0.005668013361579782
18,209,3332,0 days 00:14:32.886665,0.005646353431876582
19,290,3623,0 days 00:16:08.108957,0.005616475709262543
20,348,3972,0 days 00:17:57.742395,0.0055808514082047265
21,109,4082,0 days 00:18:41.879479,0.005569670019610682
22,102,4185,0 days 00:19:14.910325,0.005559220483975242
23,23,4209,0 days 00:19:25.925434,0.0055567884583472
24,211,4421,0 days 00:20:30.901305,0.005535351720620272
25,207,4629,0 days 00:21:47.143972,0.00551439982353145
26,315,4945,0 days 00:23:22.443621,0.00548272071938447
27,258,5204,0 days 00:24:36.981686,0.005456891640707216
28,259,5464,0 days 00:26:03.073855,0.005431085221437876
29,270,5735,0 days 00:27:30.875931,0.00540431687990128
30,311,6047,0 days 00:29:18.866912,0.005373662059333569
31,343,6391,0 days 00:31:15.378200,0.005340064664099524
32,328,6720,0 days 00:33:14.083565,0.005308128808634373
0,172,173,0 days 00:00:44.308955,0.005981104837280919
0,415,416,0 days 00:01:21.785131,0.005954664681355284
1,237,654,0 days 00:02:24.597094,0.005928881864004874
0,256,257,0 days 00:01:14.238001,0.005971951779528474
1,206,464,0 days 00:01:53.379930,0.005949455775030426
2,249,714,0 days 00:02:38.267820,0.005922399632374015
3,197,912,0 days 00:03:28.326342,0.005901058509728111
4,80,993,0 days 00:03:57.652952,0.005892350231112555
5,21,1015,0 days 00:04:07.088582,0.005889987239622859
6,84,1100,0 days 00:04:32.889068,0.005880866399916766
7,405,1506,0 days 00:05:33.784446,0.005837495445466318
8,588,2095,0 days 00:06:46.974440,0.00577514349131203
9,259,2355,0 days 00:07:37.340640,0.005747832013626527
10,304,2660,0 days 00:08:28.958013,0.005715958130756901
11,268,2929,0 days 00:09:08.772657,0.005687993133120736
12,242,3172,0 days 00:09:55.264926,0.0056628487109052494
13,101,3274,0 days 00:10:16.970276,0.005652327411254917
14,118,3393,0 days 00:10:54.857443,0.0056400772656964235
15,308,3702,0 days 00:11:46.126285,0.005608391896080446
16,243,3946,0 days 00:12:32.119133,0.005583497560085019
17,234,4181,0 days 00:13:11.628610,0.0055596259250524725
18,123,4305,0 days 00:13:38.125540,0.005547070990710334
19,356,4662,0 days 00:14:30.789525,0.0055110830213569665
20,146,4809,0 days 00:15:20.097069,0.005496332395191087
21,359,5169,0 days 00:16:22.854892,0.005460374933405043
22,215,5385,0 days 00:17:15.840429,0.005438913468664474
23,8,5394,0 days 00:17:23.409576,0.005438021073828955
24,230,5625,0 days 00:18:12.693651,0.005415166313872549
25,263,5889,0 days 00:19:05.954711,0.005389164180975004
26,412,6302,0 days 00:20:02.636426,0.005348736817419066
27,354,6657,0 days 00:20:58.956921,0.005314229365332831
28,258,6916,0 days 00:21:47.144950,0.0052891940488519265
29,48,6965,0 days 00:22:00.273031,0.005284470921872771
30,153,7119,0 days 00:22:33.931558,0.0052696542487125474
31,214,7334,0 days 00:23:17.825254,0.005249038093206426
32,398,7733,0 days 00:24:13.023722,0.005210991836619641
33,430,8164,0 days 00:25:13.267565,0.005170204021225042
34,338,8503,0 days 00:26:07.329081,0.005138347087723223
35,332,8836,0 days 00:27:04.110493,0.005107245111132486
36,235,9072,0 days 00:27:52.238279,0.005085316924383132
37,228,9301,0 days 00:28:54.316482,0.005064129155987666
38,323,9625,0 days 00:29:55.326658,0.005034302422104551
39,219,9845,0 days 00:30:50.357346,0.00501414990493551
40,410,10256,0 days 00:32:00.666879,0.004999999999997524
41,221,10478,0 days 00:32:52.547124,0.004999999999997524
42,293,10772,0 days 00:33:57.749725,0.004999999999997524
43,211,10984,0 days 00:34:47.960072,0.004999999999997524
44,246,11231,0 days 00:35:35.915014,0.004999999999997524
45,232,11464,0 days 00:36:33.531088,0.004999999999997524
46,133,11598,0 days 00:37:06.714181,0.004999999999997524
47,99,11698,0 days 00:37:24.058485,0.004999999999997524
48,255,11954,0 days 00:38:24.799001,0.004999999999997524
49,192,12147,0 days 00:39:13.627846,0.004999999999997524
50,79,12227,0 days 00:39:36.906864,0.004999999999997524
51,334,12562,0 days 00:40:29.168646,0.004999999999997524
52,87,12650,0 days 00:40:54.647084,0.004999999999997524
53,246,12897,0 days 00:41:45.828988,0.004999999999997524
54,108,13006,0 days 00:42:03.866067,0.004999999999997524
55,10,13017,0 days 00:42:11.496310,0.004999999999997524
56,189,13207,0 days 00:42:52.542802,0.004999999999997524
57,308,13516,0 days 00:43:46.704049,0.004999999999997524
58,299,13816,0 days 00:44:26.376752,0.004999999999997524
59,240,14057,0 days 00:45:26.356785,0.004999999999997524
60,296,14354,0 days 00:46:41.556138,0.004999999999997524
61,248,14603,0 days 00:47:18.613633,0.004999999999997524
62,229,14833,0 days 00:48:11.042872,0.004999999999997524
63,219,15053,0 days 00:48:43.791531,0.004999999999997524
64,183,15237,0 days 00:49:21.764780,0.004999999999997524
65,89,15327,0 days 00:49:40.632271,0.004999999999997524
66,307,15635,0 days 00:50:24.205587,0.004999999999997524
67,247,15883,0 days 00:51:19.789581,0.004999999999997524
68,290,16174,0 days 00:52:07.943059,0.004999999999997524
69,321,16496,0 days 00:53:00.619151,0.004999999999997524
70,250,16747,0 days 00:53:45.284293,0.004999999999997524
71,39,16787,0 days 00:54:03.526057,0.004999999999997524
72,82,16870,0 days 00:54:27.722395,0.004999999999997524
73,294,17165,0 days 00:55:06.535853,0.004999999999997524
74,208,17374,0 days 00:55:57.812075,0.004999999999997524
75,298,17673,0 days 00:57:00.485402,0.004999999999997524
76,274,17948,0 days 00:57:49.081447,0.004999999999997524
77,257,18206,0 days 00:58:41.267696,0.004999999999997524
78,354,18561,0 days 00:59:48.169076,0.004999999999997524
79,221,18783,0 days 01:00:38.121685,0.004999999999997524
80,238,19022,0 days 01:01:32.721550,0.004999999999997524
81,130,19153,0 days 01:01:53.854696,0.004999999999997524
82,275,19429,0 days 01:02:45.450616,0.004999999999997524
83,99,19529,0 days 01:03:05.966170,0.004999999999997524
84,241,19771,0 days 01:03:56.986811,0.004999999999997524
85,358,20130,0 days 01:04:44.366429,0.004999999999997524
86,194,20325,0 days 01:05:35.134011,0.004999999999997524
87,208,20534,0 days 01:06:27.008235,0.004999999999997524
88,223,20758,0 days 01:07:17.695262,0.004999999999997524
89,280,21039,0 days 01:08:18.164345,0.004999999999997524
90,37,21077,0 days 01:08:32.051703,0.004999999999997524
91,165,21243,0 days 01:09:07.783085,0.004999999999997524
92,315,21559,0 days 01:10:04.953676,0.004999999999997524
93,306,21866,0 days 01:11:02.003497,0.004999999999997524
94,323,22190,0 days 01:11:42.700969,0.004999999999997524
95,144,22335,0 days 01:12:17.007817,0.004999999999997524
96,75,22411,0 days 01:12:38.071098,0.004999999999997524
97,57,22469,0 days 01:12:56.219372,0.004999999999997524
98,444,22914,0 days 01:13:52.952364,0.004999999999997524
99,29,22944,0 days 01:14:03.561455,0.004999999999997524
100,258,23203,0 days 01:15:16.930856,0.004999999999997524
101,299,23503,0 days 01:16:11.442887,0.004999999999997524
102,170,23674,0 days 01:16:58.583063,0.004999999999997524
103,266,23941,0 days 01:17:39.491200,0.004999999999997524
104,262,24204,0 days 01:18:47.686004,0.004999999999997524
105,274,24479,0 days 01:19:39.766315,0.004999999999997524
106,276,24756,0 days 01:20:33.621089,0.004999999999997524
107,61,24818,0 days 01:20:58.444288,0.004999999999997524
108,212,25031,0 days 01:21:38.364131,0.004999999999997524
109,594,25626,0 days 01:22:49.322834,0.004999999999997524
110,282,25909,0 days 01:23:42.681062,0.004999999999997524
111,296,26206,0 days 01:24:47.859119,0.004999999999997524
112,238,26445,0 days 01:25:40.961061,0.004999999999997524
113,285,26731,0 days 01:26:47.264264,0.004999999999997524
114,297,27029,0 days 01:27:41.256183,0.004999999999997524
115,372,27402,0 days 01:28:37.596616,0.004999999999997524
116,385,27788,0 days 01:29:47.001069,0.004999999999997524
117,261,28050,0 days 01:30:39.269650,0.004999999999997524
118,426,28477,0 days 01:31:50.122351,0.004999999999997524
119,205,28683,0 days 01:32:17.895287,0.004999999999997524
120,466,29150,0 days 01:33:45.774279,0.004999999999997524
121,303,29454,0 days 01:34:41.750646,0.004999999999997524
122,217,29672,0 days 01:35:33.512269,0.004999999999997524
123,253,29926,0 days 01:36:25.246981,0.004999999999997524
124,94,30021,0 days 01:36:42.956451,0.004999999999997524
125,368,30390,0 days 01:37:38.257867,0.004999999999997524
126,297,30688,0 days 01:38:37.734459,0.004999999999997524
127,172,30861,0 days 01:39:12.173060,0.004999999999997524
128,295,31157,0 days 01:40:05.028199,0.004999999999997524
129,424,31582,0 days 01:41:24.867939,0.004999999999997524
130,373,31956,0 days 01:42:26.318332,0.004999999999997524
131,305,32262,0 days 01:43:20.160362,0.004999999999997524
132,252,32515,0 days 01:44:12.433685,0.004999999999997524
133,317,32833,0 days 01:45:10.815577,0.004999999999997524
134,255,33089,0 days 01:46:09.184056,0.004999999999997524
135,211,33301,0 days 01:46:41.893843,0.004999999999997524
136,68,33370,0 days 01:46:55.067528,0.004999999999997524
137,371,33742,0 days 01:48:05.600758,0.004999999999997524
138,362,34105,0 days 01:48:59.589580,0.004999999999997524
139,360,34466,0 days 01:50:11.644801,0.004999999999997524
140,386,34853,0 days 01:51:31.001942,0.004999999999997524
141,207,35061,0 days 01:52:17.797140,0.004999999999997524
142,103,35165,0 days 01:52:34.636891,0.004999999999997524
143,303,35469,0 days 01:53:38.939388,0.004999999999997524
144,111,35581,0 days 01:53:58.079559,0.004999999999997524
145,458,36040,0 days 01:55:07.611367,0.004999999999997524
146,438,36479,0 days 01:56:11.841404,0.004999999999997524
147,40,36520,0 days 01:56:23.533954,0.004999999999997524
148,85,36606,0 days 01:56:48.205385,0.004999999999997524
149,249,36856,0 days 01:57:39.535812,0.004999999999997524
150,392,37249,0 days 01:58:47.286326,0.004999999999997524
151,288,37538,0 days 01:59:36.486821,0.004999999999997524
152,446,37985,0 days 02:00:45.343528,0.004999999999997524
153,366,38352,0 days 02:01:37.286225,0.004999999999997524
154,424,38777,0 days 02:02:45.490716,0.004999999999997524
155,525,39303,0 days 02:03:56.362160,0.004999999999997524
156,328,39632,0 days 02:04:49.361407,0.004999999999997524
157,507,40140,0 days 02:06:01.289843,0.004999999999997524
158,64,40205,0 days 02:06:13.857044,0.004999999999997524
159,270,40476,0 days 02:06:58.011616,0.004999999999997524
160,339,40816,0 days 02:08:20.137876,0.004999999999997524
161,304,41121,0 days 02:09:15.720014,0.004999999999997524
162,371,41493,0 days 02:10:26.160919,0.004999999999997524
163,492,41986,0 days 02:11:44.281991,0.004999999999997524
164,338,42325,0 days 02:12:41.052278,0.004999999999997524
165,354,42680,0 days 02:13:39.855483,0.004999999999997524
166,410,43091,0 days 02:14:47.123426,0.004999999999997524
167,497,43589,0 days 02:16:02.960991,0.004999999999997524
168,407,43997,0 days 02:16:57.867800,0.004999999999997524
169,98,44096,0 days 02:17:13.683996,0.004999999999997524
170,261,44358,0 days 02:18:03.252885,0.004999999999997524
171,283,44642,0 days 02:18:49.353621,0.004999999999997524
172,271,44914,0 days 02:19:28.831118,0.004999999999997524
173,451,45366,0 days 02:20:33.540056,0.004999999999997524
174,501,45868,0 days 02:21:50.035429,0.004999999999997524
175,180,46049,0 days 02:22:16.216035,0.004999999999997524
176,31,46081,0 days 02:22:23.884854,0.004999999999997524
177,334,46416,0 days 02:23:18.682076,0.004999999999997524
178,345,46762,0 days 02:24:34.612529,0.004999999999997524
179,44,46807,0 days 02:24:45.021912,0.004999999999997524
180,60,46868,0 days 02:25:25.192155,0.004999999999997524
181,233,47102,0 days 02:26:06.306409,0.004999999999997524
182,325,47428,0 days 02:27:00.813825,0.004999999999997524
183,403,47832,0 days 02:27:57.708742,0.004999999999997524
184,373,48206,0 days 02:29:16.993565,0.004999999999997524
185,457,48664,0 days 02:30:17.108343,0.004999999999997524
186,88,48753,0 days 02:30:32.848358,0.004999999999997524
187,367,49121,0 days 02:31:38.850291,0.004999999999997524
188,325,49447,0 days 02:32:35.864721,0.004999999999997524
189,337,49785,0 days 02:33:39.620372,0.004999999999997524
190,46,49832,0 days 02:33:48.537997,0.004999999999997524
191,244,50077,0 days 02:34:23.133084,0.004999999999997524
192,468,50546,0 days 02:35:35.573051,0.004999999999997524
193,522,51069,0 days 02:36:54.106116,0.004999999999997524
194,530,51600,0 days 02:38:17.613419,0.004999999999997524
195,205,51806,0 days 02:38:45.027395,0.004999999999997524
196,333,52140,0 days 02:39:27.806819,0.004999999999997524
197,486,52627,0 days 02:40:33.995539,0.004999999999997524
198,407,53035,0 days 02:41:39.107318,0.004999999999997524
199,475,53511,0 days 02:42:51.383778,0.004999999999997524
200,492,54004,0 days 02:44:27.113843,0.004999999999997524
201,472,54477,0 days 02:45:49.182190,0.004999999999997524
202,198,54676,0 days 02:46:21.330391,0.004999999999997524
203,329,55006,0 days 02:47:23.065224,0.004999999999997524
204,307,55314,0 days 02:48:19.184346,0.004999999999997524
205,182,55497,0 days 02:48:46.291671,0.004999999999997524
206,345,55843,0 days 02:49:49.342442,0.004999999999997524
207,333,56177,0 days 02:51:02.777384,0.004999999999997524
208,421,56599,0 days 02:52:25.818527,0.004999999999997524
209,343,56943,0 days 02:53:26.341295,0.004999999999997524
210,61,57005,0 days 02:53:40.906358,0.004999999999997524
211,597,57603,0 days 02:55:04.610418,0.004999999999997524
212,278,57882,0 days 02:55:44.172823,0.004999999999997524
213,482,58365,0 days 02:56:47.321884,0.004999999999997524
214,138,58504,0 days 02:57:13.774280,0.004999999999997524
215,267,58772,0 days 02:57:54.708100,0.004999999999997524
216,42,58815,0 days 02:58:03.988820,0.004999999999997524
217,639,59455,0 days 02:59:30.145344,0.004999999999997524
218,382,59838,0 days 03:00:47.296688,0.004999999999997524
219,192,60031,0 days 03:01:18.842622,0.004999999999997524
220,90,60122,0 days 03:02:03.181278,0.004999999999997524
221,435,60558,0 days 03:03:30.676335,0.004999999999997524
222,775,61334,0 days 03:05:06.734426,0.004999999999997524
223,145,61480,0 days 03:05:28.998650,0.004999999999997524
224,767,62248,0 days 03:07:14.301188,0.004999999999997524
225,158,62407,0 days 03:07:37.327940,0.004999999999997524
226,608,63016,0 days 03:09:20.296849,0.004999999999997524
227,128,63145,0 days 03:09:47.090540,0.004999999999997524
228,352,63498,0 days 03:11:01.404128,0.004999999999997524
229,208,63707,0 days 03:11:32.746792,0.004999999999997524
230,612,64320,0 days 03:13:01.218312,0.004999999999997524
231,55,64376,0 days 03:13:11.995077,0.004999999999997524
232,590,64967,0 days 03:14:50.575970,0.004999999999997524
233,81,65049,0 days 03:15:03.147265,0.004999999999997524
234,563,65613,0 days 03:16:38.042769,0.004999999999997524
235,481,66095,0 days 03:18:06.291829,0.004999999999997524
236,26,66122,0 days 03:18:14.834635,0.004999999999997524
237,350,66473,0 days 03:19:29.435473,0.004999999999997524
238,442,66916,0 days 03:20:44.844101,0.004999999999997524
239,112,67029,0 days 03:21:04.327365,0.004999999999997524
240,315,67345,0 days 03:22:31.725613,0.004999999999997524
241,746,68092,0 days 03:24:15.012516,0.004999999999997524
242,558,68651,0 days 03:25:28.135540,0.004999999999997524
243,251,68903,0 days 03:26:05.855388,0.004999999999997524
244,573,69477,0 days 03:27:20.122357,0.004999999999997524
245,413,69891,0 days 03:28:23.870353,0.004999999999997524
246,654,70546,0 days 03:29:51.936760,0.004999999999997524
247,694,71241,0 days 03:31:35.881541,0.004999999999997524
248,50,71292,0 days 03:31:48.027597,0.004999999999997524
249,649,71942,0 days 03:33:13.481059,0.004999999999997524
250,625,72568,0 days 03:34:40.112853,0.004999999999997524
251,267,72836,0 days 03:35:35.478005,0.004999999999997524
252,621,73458,0 days 03:37:08.584730,0.004999999999997524
253,92,73551,0 days 03:37:25.687935,0.004999999999997524
254,446,73998,0 days 03:38:30.043212,0.004999999999997524
255,788,74787,0 days 03:40:12.724823,0.004999999999997524
256,680,75468,0 days 03:41:42.853477,0.004999999999997524
257,783,76252,0 days 03:43:24.540605,0.004999999999997524
258,215,76468,0 days 03:43:53.511163,0.004999999999997524
259,798,77267,0 days 03:45:36.947851,0.004999999999997524
260,588,77856,0 days 03:47:18.642593,0.004999999999997524
261,846,78703,0 days 03:49:12.397116,0.004999999999997524
262,600,79304,0 days 03:50:31.216278,0.004999999999997524
263,481,79786,0 days 03:51:35.932243,0.004999999999997524
264,753,80540,0 days 03:53:22.632419,0.004999999999997524
265,354,80895,0 days 03:54:19.023380,0.004999999999997524
266,718,81614,0 days 03:56:03.511422,0.004999999999997524
267,681,82296,0 days 03:57:37.014170,0.004999999999997524
268,26,82323,0 days 03:57:45.021896,0.004999999999997524
269,325,82649,0 days 03:58:50.107001,0.004999999999997524
270,820,83470,0 days 04:00:39.229265,0.004999999999997524
271,901,84372,0 days 04:02:33.806900,0.004999999999997524
272,354,84727,0 days 04:03:29.064677,0.004999999999997524
273,711,85439,0 days 04:05:10.598511,0.004999999999997524
274,94,85534,0 days 04:05:27.258323,0.004999999999997524
275,746,86281,0 days 04:07:05.665385,0.004999999999997524
276,369,86651,0 days 04:08:01.188899,0.004999999999997524
277,530,87182,0 days 04:09:11.072805,0.004999999999997524
278,934,88117,0 days 04:11:09.976625,0.004999999999997524
279,71,88189,0 days 04:11:21.091598,0.004999999999997524
280,571,88761,0 days 04:13:04.839494,0.004999999999997524
281,822,89584,0 days 04:14:59.333285,0.004999999999997524
282,333,89918,0 days 04:15:47.305041,0.004999999999997524
283,668,90587,0 days 04:17:17.655802,0.004999999999997524
284,557,91145,0 days 04:18:30.047176,0.004999999999997524
285,493,91639,0 days 04:19:37.522997,0.004999999999997524
286,434,92074,0 days 04:20:33.484393,0.004999999999997524
287,813,92888,0 days 04:22:23.531033,0.004999999999997524
288,348,93237,0 days 04:23:11.106949,0.004999999999997524
289,616,93854,0 days 04:24:48.332719,0.004999999999997524
290,306,94161,0 days 04:25:48.977454,0.004999999999997524
291,41,94203,0 days 04:25:59.341127,0.004999999999997524
292,757,94961,0 days 04:27:46.017769,0.004999999999997524
293,40,95002,0 days 04:27:54.180952,0.004999999999997524
294,524,95527,0 days 04:29:17.952933,0.004999999999997524
295,49,95577,0 days 04:29:27.874211,0.004999999999997524
296,768,96346,0 days 04:31:12.421608,0.004999999999997524
297,140,96487,0 days 04:31:36.078734,0.004999999999997524
298,70,96558,0 days 04:31:49.117367,0.004999999999997524
299,736,97295,0 days 04:33:25.632557,0.004999999999997524
300,772,98068,0 days 04:35:45.922657,0.004999999999997524
301,1089,99158,0 days 04:38:12.704833,0.004999999999997524
302,402,99561,0 days 04:39:22.006682,0.004999999999997524
303,506,100068,0 days 04:40:40.833528,0.004999999999997524
304,748,100817,0 days 04:42:42.915451,0.004999999999997524
305,783,101601,0 days 04:44:31.195698,0.004999999999997524
306,685,102287,0 days 04:46:19.901895,0.004999999999997524
307,442,102730,0 days 04:47:21.111664,0.004999999999997524
308,290,103021,0 days 04:48:02.697447,0.004999999999997524
309,552,103574,0 days 04:49:31.124823,0.004999999999997524
310,773,104348,0 days 04:51:17.954472,0.004999999999997524
311,187,104536,0 days 04:51:44.948241,0.004999999999997524
312,607,105144,0 days 04:53:25.138883,0.004999999999997524
313,430,105575,0 days 04:54:31.667514,0.004999999999997524
314,98,105674,0 days 04:54:46.613484,0.004999999999997524
315,714,106389,0 days 04:56:18.291668,0.004999999999997524
316,594,106984,0 days 04:57:42.312731,0.004999999999997524
317,268,107253,0 days 04:58:30.631267,0.004999999999997524
318,804,108058,0 days 05:00:28.487480,0.004999999999997524
319,825,108884,0 days 05:02:16.789099,0.004999999999997524
320,733,109618,0 days 05:04:28.909605,0.004999999999997524
321,851,110470,0 days 05:06:19.880877,0.004999999999997524
322,101,110572,0 days 05:06:43.009801,0.004999999999997524
323,612,111185,0 days 05:08:04.103401,0.004999999999997524
324,42,111228,0 days 05:08:14.995911,0.004999999999997524
325,387,111616,0 days 05:09:17.699861,0.004999999999997524
326,700,112317,0 days 05:11:08.480310,0.004999999999997524
327,41,112359,0 days 05:11:15.591422,0.004999999999997524
328,55,112415,0 days 05:11:24.773435,0.004999999999997524
329,757,113173,0 days 05:13:00.524102,0.004999999999997524
330,849,114023,0 days 05:15:02.322119,0.004999999999997524
331,839,114863,0 days 05:16:45.830711,0.004999999999997524
332,415,115279,0 days 05:17:52.855976,0.004999999999997524
333,133,115413,0 days 05:18:14.902823,0.004999999999997524
334,939,116353,0 days 05:20:33.416438,0.004999999999997524
335,133,116487,0 days 05:20:53.303796,0.004999999999997524
336,966,117454,0 days 05:22:58.890404,0.004999999999997524
337,645,118100,0 days 05:24:32.237562,0.004999999999997524
338,849,118950,0 days 05:26:33.197632,0.004999999999997524
339,673,119624,0 days 05:28:00.138987,0.004999999999997524
340,497,120122,0 days 05:29:46.170790,0.004999999999997524
341,491,120614,0 days 05:31:17.003543,0.004999999999997524
342,388,121003,0 days 05:32:23.771530,0.004999999999997524
343,852,121856,0 days 05:34:30.706345,0.004999999999997524
344,896,122753,0 days 05:36:27.630845,0.004999999999997524
345,98,122852,0 days 05:36:42.695164,0.004999999999997524
346,28,122881,0 days 05:36:50.230115,0.004999999999997524
347,784,123666,0 days 05:38:35.267948,0.004999999999997524
348,629,124296,0 days 05:40:05.231608,0.004999999999997524
349,660,124957,0 days 05:41:36.263025,0.004999999999997524
350,530,125488,0 days 05:43:09.041854,0.004999999999997524
351,291,125780,0 days 05:43:52.144084,0.004999999999997524
352,122,125903,0 days 05:44:16.066632,0.004999999999997524
353,757,126661,0 days 05:46:09.403437,0.004999999999997524
354,682,127344,0 days 05:47:43.414084,0.004999999999997524
355,77,127422,0 days 05:47:58.685415,0.004999999999997524
356,736,128159,0 days 05:49:49.837953,0.004999999999997524
357,699,128859,0 days 05:51:31.057981,0.004999999999997524
358,331,129191,0 days 05:52:21.706040,0.004999999999997524
