epoch,epoch_steps,tot_steps,tot_run_time,epsilon
607,14,6688,0 days 03:15:12.689418000,1
608,5,6694,0 days 03:15:24.260653000,1
609,9,6704,0 days 03:15:41.312744000,1
610,9,6714,0 days 03:15:58.317114000,1
611,11,6726,0 days 03:16:16.443831000,1
612,9,6736,0 days 03:16:33.209883000,1
613,14,6751,0 days 03:16:57.089257000,1
614,8,6760,0 days 03:17:13.924216000,1
615,14,6775,0 days 03:17:36.870036000,1
616,8,6784,0 days 03:17:54.392287000,1
617,14,6799,0 days 03:18:16.686403000,1
618,14,6814,0 days 03:18:39.051790000,1
619,14,6829,0 days 03:19:02.470519000,1
620,14,6844,0 days 03:19:33.443820000,1
621,8,6853,0 days 03:19:50.165022000,1
622,14,6868,0 days 03:20:12.960644000,1
623,9,6878,0 days 03:20:29.918733000,1
624,9,6888,0 days 03:20:46.435268000,1
625,14,6903,0 days 03:21:08.808676000,1
626,14,6918,0 days 03:21:32.227609000,1
627,9,6928,0 days 03:21:49.471923000,1
628,25,6954,0 days 03:22:31.725065000,1
629,21,6976,0 days 03:23:06.601599000,1
630,18,6995,0 days 03:23:37.165329000,1
631,14,7010,0 days 03:23:59.531702000,1
632,9,7020,0 days 03:24:17.429387000,1
633,9,7030,0 days 03:24:34.692830000,1
634,4,7035,0 days 03:24:46.511077000,1
635,6,7042,0 days 03:24:59.495320000,1
636,3,7046,0 days 03:25:10.676624000,1
637,3,7050,0 days 03:25:22.586097000,1
638,3,7054,0 days 03:25:34.499293000,1
639,4,7059,0 days 03:25:46.614404000,1
640,8,7068,0 days 03:26:12.731685000,1
641,16,7085,0 days 03:26:44.961211000,1
642,3,7089,0 days 03:26:56.605727000,1
643,3,7093,0 days 03:27:08.681832000,1
644,3,7097,0 days 03:27:20.208178000,1
645,22,7120,0 days 03:27:59.918168000,1
646,3,7124,0 days 03:28:11.635276000,1
647,12,7137,0 days 03:28:35.533350000,1
648,13,7151,0 days 03:28:59.270731000,1
649,9,7161,0 days 03:29:17.430753000,1
650,14,7176,0 days 03:29:40.622758000,1
651,13,7190,0 days 03:30:04.333745000,1
652,15,7206,0 days 03:30:27.226206000,1
653,8,7215,0 days 03:30:43.837219000,1
654,14,7230,0 days 03:31:06.626558000,1
655,19,7250,0 days 03:31:37.248498000,1
656,8,7259,0 days 03:31:54.738017000,1
657,14,7274,0 days 03:32:17.725843000,1
658,21,7296,0 days 03:32:53.037589000,1
659,8,7305,0 days 03:33:10.880109000,1
660,14,7320,0 days 03:33:43.013446000,1
661,9,7330,0 days 03:34:00.151859000,1
662,8,7339,0 days 03:34:16.724146000,1
663,14,7354,0 days 03:34:39.959227000,1
664,9,7364,0 days 03:34:56.772123000,1
665,8,7373,0 days 03:35:13.822293000,1
666,14,7388,0 days 03:35:36.718677000,1
667,14,7403,0 days 03:35:59.422156000,1
668,15,7419,0 days 03:36:22.236434000,1
669,14,7434,0 days 03:36:45.211506000,1
670,14,7449,0 days 03:37:08.383409000,1
671,13,7463,0 days 03:37:30.913458000,1
672,14,7478,0 days 03:37:53.648952000,1
673,14,7493,0 days 03:38:16.806037000,1
674,14,7508,0 days 03:38:39.467482000,1
675,14,7523,0 days 03:39:02.264122000,1
676,8,7532,0 days 03:39:20.003242000,1
677,3,7536,0 days 03:39:31.875316000,1
678,8,7545,0 days 03:39:49.130184000,1
679,17,7563,0 days 03:40:19.232954000,1
680,21,7585,0 days 03:41:08.635737000,1
681,24,7610,0 days 03:41:51.021616000,1
682,17,7628,0 days 03:42:22.877904000,1
683,14,7643,0 days 03:42:49.108435000,1
684,3,7647,0 days 03:43:01.739588000,1
685,11,7659,0 days 03:43:19.923398000,1
686,14,7674,0 days 03:43:45.232289000,1
687,9,7684,0 days 03:44:04.026795000,1
688,15,7700,0 days 03:44:28.170670000,1
689,8,7709,0 days 03:44:45.375371000,1
690,8,7718,0 days 03:45:02.666560000,1
691,12,7731,0 days 03:45:26.092357000,1
692,8,7740,0 days 03:45:43.315187000,1
693,14,7755,0 days 03:46:06.106854000,1
694,14,7770,0 days 03:46:28.810753000,1
695,8,7779,0 days 03:46:46.573741000,1
696,14,7794,0 days 03:47:09.681868000,1
697,14,7809,0 days 03:47:32.603633000,1
698,13,7823,0 days 03:47:55.998513000,1
699,14,7838,0 days 03:48:19.392027000,1
700,8,7847,0 days 03:48:46.936336000,1
701,9,7857,0 days 03:49:03.982319000,1
702,9,7867,0 days 03:49:21.155730000,1
703,14,7882,0 days 03:49:43.912541000,1
704,2,7885,0 days 03:49:55.367594000,1
705,9,7895,0 days 03:50:12.425786000,1
706,14,7910,0 days 03:50:35.158161000,1
707,14,7925,0 days 03:50:58.474949000,1
708,14,7940,0 days 03:51:21.454935000,1
709,9,7950,0 days 03:51:38.752772000,1
710,9,7960,0 days 03:51:56.433860000,1
711,14,7975,0 days 03:52:19.557705000,1
712,9,7985,0 days 03:52:35.775797000,1
713,14,8000,0 days 03:52:58.407992000,1
714,8,8009,0 days 03:53:15.287484000,1
715,14,8024,0 days 03:53:37.925822000,1
716,8,8033,0 days 03:53:55.614197000,1
717,23,8057,0 days 03:54:32.232069000,1
718,9,8067,0 days 03:54:49.844619000,1
719,9,8077,0 days 03:55:07.848306000,1
720,10,8088,0 days 03:55:36.855273000,1
721,8,8097,0 days 03:55:54.087410000,1
722,14,8112,0 days 03:56:16.631983000,1
723,16,8129,0 days 03:56:45.866906000,1
724,12,8142,0 days 03:57:09.592951000,1
725,13,8156,0 days 03:57:33.514043000,1
726,15,8172,0 days 03:57:56.315863000,1
727,14,8187,0 days 03:58:19.534436000,1
728,8,8196,0 days 03:58:36.473746000,1
729,9,8206,0 days 03:58:53.646520000,1
730,8,8215,0 days 03:59:10.597855000,1
731,8,8224,0 days 03:59:27.753992000,1
732,8,8233,0 days 03:59:45.447494000,1
733,15,8249,0 days 04:00:09.406161000,1
734,9,8259,0 days 04:00:27.066173000,1
735,8,8268,0 days 04:00:44.808439000,1
736,9,8278,0 days 04:01:02.204677000,1
737,14,8293,0 days 04:01:25.847781000,1
738,9,8303,0 days 04:01:43.280331000,1
739,14,8318,0 days 04:02:05.448329000,1
740,14,8333,0 days 04:02:40.817658000,1
741,14,8348,0 days 04:03:03.808479000,1
742,14,8363,0 days 04:03:26.533377000,1
743,14,8378,0 days 04:03:50.040392000,1
744,9,8388,0 days 04:04:07.363501000,1
745,9,8398,0 days 04:04:24.408971000,1
746,14,8413,0 days 04:04:47.675557000,1
747,25,8439,0 days 04:05:28.539755000,1
748,14,8454,0 days 04:05:50.860959000,1
749,14,8469,0 days 04:06:13.598757000,1
750,14,8484,0 days 04:06:36.566588000,1
751,8,8493,0 days 04:06:53.381146000,1
752,14,8508,0 days 04:07:15.834045000,1
753,14,8523,0 days 04:07:38.438555000,1
754,14,8538,0 days 04:08:00.507654000,1
755,14,8553,0 days 04:08:23.858492000,1
756,9,8563,0 days 04:08:41.217969000,1
757,14,8578,0 days 04:09:04.015535000,1
758,14,8593,0 days 04:09:27.178468000,1
759,8,8602,0 days 04:09:44.637629000,1
760,14,8617,0 days 04:10:21.620088000,1
761,10,8628,0 days 04:10:40.075465000,1
762,9,8638,0 days 04:10:57.145811000,1
763,9,8648,0 days 04:11:14.261152000,1
764,14,8663,0 days 04:11:36.764192000,1
765,16,8680,0 days 04:12:07.289004000,1
766,14,8695,0 days 04:12:32.949078000,1
767,15,8711,0 days 04:12:56.606086000,1
768,9,8721,0 days 04:13:13.658776000,1
769,16,8738,0 days 04:13:42.650500000,1
770,14,8753,0 days 04:14:05.788304000,1
771,9,8763,0 days 04:14:22.510365000,1
772,21,8785,0 days 04:15:00.056682000,1
773,9,8795,0 days 04:15:17.778111000,1
774,8,8804,0 days 04:15:34.670898000,1
775,8,8813,0 days 04:15:51.973074000,1
776,13,8827,0 days 04:16:14.743998000,1
777,15,8843,0 days 04:16:38.017280000,1
778,13,8857,0 days 04:17:00.510554000,1
779,14,8872,0 days 04:17:23.743154000,1
780,14,8887,0 days 04:17:59.684114000,1
781,14,8902,0 days 04:18:22.144237000,1
782,9,8912,0 days 04:18:39.151597000,1
783,14,8927,0 days 04:19:00.932332000,1
784,14,8942,0 days 04:19:25.386220000,1
785,9,8952,0 days 04:19:42.492012000,1
786,9,8962,0 days 04:19:59.432162000,1
787,16,8979,0 days 04:20:28.336946000,1
788,14,8994,0 days 04:20:50.657982000,1
789,11,9006,0 days 04:21:08.835314000,1
790,14,9021,0 days 04:21:31.762461000,1
791,14,9036,0 days 04:21:54.979686000,1
792,16,9053,0 days 04:22:23.735587000,1
793,14,9068,0 days 04:22:47.171885000,1
794,14,9083,0 days 04:23:10.139881000,1
795,14,9098,0 days 04:23:32.736707000,1
796,8,9107,0 days 04:23:48.994488000,1
797,8,9116,0 days 04:24:06.155307000,1
798,8,9125,0 days 04:24:23.282416000,1
799,13,9139,0 days 04:24:44.929068000,1
800,13,9153,0 days 04:25:21.906454000,1
801,13,9167,0 days 04:25:44.233682000,1
802,9,9177,0 days 04:26:01.234940000,1
803,16,9194,0 days 04:26:30.538318000,1
804,14,9209,0 days 04:26:52.995413000,1
805,14,9224,0 days 04:27:15.594666000,1
806,14,9239,0 days 04:27:38.649780000,1
807,14,9254,0 days 04:28:00.842744000,1
808,14,9269,0 days 04:28:23.615367000,1
809,9,9279,0 days 04:28:41.620739000,1
810,8,9288,0 days 04:28:59.236692000,1
811,8,9297,0 days 04:29:17.003816000,1
812,9,9307,0 days 04:29:34.171678000,1
813,14,9322,0 days 04:29:56.353545000,1
814,8,9331,0 days 04:30:13.279090000,1
815,24,9356,0 days 04:30:55.833766000,1
816,8,9365,0 days 04:31:12.983267000,1
817,8,9374,0 days 04:31:30.327414000,1
818,8,9383,0 days 04:31:48.004397000,1
819,14,9398,0 days 04:32:11.059173000,1
820,24,9423,0 days 04:33:09.852157000,1
821,13,9437,0 days 04:33:33.034426000,1
822,16,9454,0 days 04:34:02.315153000,1
823,17,9472,0 days 04:34:30.687553000,1
824,14,9487,0 days 04:34:54.722684000,1
825,8,9496,0 days 04:35:12.047639000,1
826,9,9506,0 days 04:35:29.467866000,1
827,8,9515,0 days 04:35:46.933247000,1
828,14,9530,0 days 04:36:10.784858000,1
829,15,9546,0 days 04:36:34.548724000,1
830,9,9556,0 days 04:36:51.846463000,1
831,9,9566,0 days 04:37:09.156152000,1
832,8,9575,0 days 04:37:26.869399000,1
833,8,9584,0 days 04:37:44.481711000,1
834,8,9593,0 days 04:38:02.243152000,1
835,8,9602,0 days 04:38:19.443007000,1
836,31,9634,0 days 04:39:07.804953000,1
837,9,9644,0 days 04:39:25.039793000,1
838,8,9653,0 days 04:39:42.419134000,1
839,8,9662,0 days 04:39:59.998083000,1
840,14,9677,0 days 04:40:46.744210000,1
841,8,9686,0 days 04:41:04.094732000,1
842,18,9705,0 days 04:41:34.652911000,1
843,8,9714,0 days 04:41:51.900598000,1
844,11,9726,0 days 04:42:10.564315000,1
845,9,9736,0 days 04:42:28.686119000,1
846,15,9752,0 days 04:42:53.778878000,1
847,13,9766,0 days 04:43:19.638976000,1
848,3,9770,0 days 04:43:31.706815000,1
849,26,9797,0 days 04:44:17.957681000,1
850,10,9808,0 days 04:44:37.779767000,1
851,23,9832,0 days 04:45:17.211326000,1
852,8,9841,0 days 04:45:34.421661000,1
853,16,9858,0 days 04:46:05.337696000,1
854,13,9872,0 days 04:46:28.967637000,1
855,8,9881,0 days 04:46:46.511948000,1
856,8,9890,0 days 04:47:04.271653000,1
857,8,9899,0 days 04:47:22.108368000,1
858,8,9908,0 days 04:47:39.802605000,1
859,13,9922,0 days 04:48:03.126003000,1
860,8,9931,0 days 04:48:38.896272000,1
861,15,9947,0 days 04:49:01.321828000,1
862,8,9956,0 days 04:49:18.629585000,1
863,16,9973,0 days 04:49:48.549775000,1
864,14,9988,0 days 04:50:11.785120000,1
865,8,9997,0 days 04:50:29.574120000,1
866,8,10006,0 days 04:50:47.387513000,1
867,8,10015,0 days 04:51:04.180561000,1
868,16,10032,0 days 04:51:33.580601000,1
869,8,10041,0 days 04:51:51.319832000,1
870,8,10050,0 days 04:52:08.460512000,1
871,8,10059,0 days 04:52:26.787655000,1
872,8,10068,0 days 04:52:44.186224000,1
873,14,10083,0 days 04:53:06.587991000,1
874,14,10098,0 days 04:53:30.158661000,1
875,9,10108,0 days 04:53:47.975866000,1
876,16,10125,0 days 04:54:17.032204000,1
877,15,10141,0 days 04:54:41.168472000,1
878,8,10150,0 days 04:54:58.442438000,1
879,13,10164,0 days 04:55:22.270692000,1
880,17,10182,0 days 04:56:12.795693000,1
881,25,10208,0 days 04:56:54.885790000,1
882,8,10217,0 days 04:57:11.969716000,1
883,14,10232,0 days 04:57:37.309956000,1
884,9,10242,0 days 04:57:55.086630000,1
885,16,10259,0 days 04:58:25.707485000,1
886,8,10268,0 days 04:58:42.836320000,1
887,20,10289,0 days 04:59:19.939242000,1
888,8,10298,0 days 04:59:36.947528000,1
889,8,10307,0 days 04:59:54.184418000,1
890,8,10316,0 days 05:00:11.499607000,1
891,14,10331,0 days 05:00:35.372270000,1
892,8,10340,0 days 05:00:52.540787000,1
893,25,10366,0 days 05:01:35.777012000,1
894,9,10376,0 days 05:01:53.424154000,1
895,11,10388,0 days 05:02:11.587530000,1
896,21,10410,0 days 05:02:47.798985000,1
897,8,10419,0 days 05:03:05.243385000,1
898,8,10428,0 days 05:03:22.600206000,1
899,22,10451,0 days 05:04:01.414194000,1
900,14,10466,0 days 05:04:43.948497000,1
901,8,10475,0 days 05:05:00.861203000,1
902,9,10485,0 days 05:05:18.574135000,1
903,8,10494,0 days 05:05:36.703834000,1
904,26,10521,0 days 05:06:20.348223000,1
905,17,10539,0 days 05:06:50.670760000,1
906,32,10572,0 days 05:07:47.813500000,1
907,15,10588,0 days 05:08:11.220306000,1
908,8,10597,0 days 05:08:28.714109000,1
909,15,10613,0 days 05:08:52.442239000,1
910,8,10622,0 days 05:09:09.071458000,1
911,8,10631,0 days 05:09:26.464822000,1
912,14,10646,0 days 05:09:49.540558000,1
913,8,10655,0 days 05:10:07.059059000,1
914,8,10664,0 days 05:10:24.568161000,1
915,8,10673,0 days 05:10:42.969425000,1
916,9,10683,0 days 05:11:00.840126000,1
917,24,10708,0 days 05:11:42.174057000,1
918,8,10717,0 days 05:11:59.345472000,1
919,9,10727,0 days 05:12:17.089315000,1
920,8,10736,0 days 05:12:55.064557000,1
921,10,10747,0 days 05:13:14.075198000,1
922,9,10757,0 days 05:13:31.456691000,1
923,8,10766,0 days 05:13:49.429801000,1
924,8,10775,0 days 05:14:06.905277000,1
925,8,10784,0 days 05:14:24.097905000,1
926,12,10797,0 days 05:14:48.826815000,1
927,22,10820,0 days 05:15:25.958950000,1
928,13,10834,0 days 05:15:50.900287000,1
929,14,10849,0 days 05:16:13.647496000,1
930,9,10859,0 days 05:16:32.172872000,1
931,14,10874,0 days 05:16:55.752961000,1
932,8,10883,0 days 05:17:12.742044000,1
933,8,10892,0 days 05:17:29.754140000,1
934,23,10916,0 days 05:18:08.860241000,1
935,9,10926,0 days 05:18:27.324845000,1
936,20,10947,0 days 05:19:06.917828000,1
937,34,10982,0 days 05:20:07.289300000,1
938,8,10991,0 days 05:20:26.526409000,1
939,11,11003,0 days 05:20:44.684387000,1
940,29,11033,0 days 05:21:55.654532000,1
941,14,11048,0 days 05:22:20.080251000,1
942,15,11064,0 days 05:22:44.272429000,1
943,15,11080,0 days 05:23:09.742613000,1
944,15,11096,0 days 05:23:32.385978000,1
945,18,11115,0 days 05:24:03.655996000,1
946,15,11131,0 days 05:24:27.544319000,1
947,14,11146,0 days 05:24:51.175418000,1
948,14,11161,0 days 05:25:14.318931000,1
949,14,11176,0 days 05:25:37.469108000,1
950,14,11191,0 days 05:26:00.725616000,1
951,16,11208,0 days 05:26:31.108999000,1
952,14,11223,0 days 05:26:53.715498000,1
953,18,11242,0 days 05:27:24.200870000,1
954,22,11265,0 days 05:28:02.992737000,1
955,3,11269,0 days 05:28:14.522071000,1
956,9,11279,0 days 05:28:32.889830000,1
957,12,11292,0 days 05:28:58.605437000,1
958,26,11319,0 days 05:29:43.764506000,1
959,9,11329,0 days 05:30:00.858561000,1
960,16,11346,0 days 05:31:01.411254000,1
961,13,11360,0 days 05:31:24.178589000,1
962,13,11374,0 days 05:31:47.119959000,1
963,17,11392,0 days 05:32:17.838578000,1
964,14,11407,0 days 05:32:41.101802000,1
965,20,11428,0 days 05:33:17.158228000,1
966,9,11438,0 days 05:33:35.456623000,1
967,9,11448,0 days 05:33:53.168096000,1
968,8,11457,0 days 05:34:11.252621000,1
969,18,11476,0 days 05:34:42.102854000,1
970,33,11510,0 days 05:35:39.206926000,1
971,16,11527,0 days 05:36:14.430420000,1
972,19,11547,0 days 05:36:47.373998000,1
973,7,11555,0 days 05:37:00.119590000,1
974,12,11568,0 days 05:37:24.623301000,1
975,28,11597,0 days 05:38:18.316999000,1
976,20,11618,0 days 05:38:56.963204000,1
977,13,11632,0 days 05:39:20.808614000,1
978,10,11643,0 days 05:39:39.090089000,1
979,12,11656,0 days 05:40:03.956880000,1
980,20,11677,0 days 05:41:06.946360000,1
981,8,11686,0 days 05:41:24.440708000,1
982,13,11700,0 days 05:41:47.406871000,1
983,41,11742,0 days 05:43:02.788051000,1
984,36,11779,0 days 05:44:10.315750000,1
985,13,11793,0 days 05:44:33.388314000,1
986,15,11809,0 days 05:44:57.460974000,1
987,24,11834,0 days 05:45:39.206174000,1
988,14,11849,0 days 05:46:02.446698000,1
989,24,11874,0 days 05:46:44.809014000,1
990,33,11908,0 days 05:47:45.151377000,1
991,29,11938,0 days 05:48:37.991568000,1
992,15,11954,0 days 05:49:02.411447000,1
993,8,11963,0 days 05:49:19.504488000,1
994,8,11972,0 days 05:49:36.651274000,1
995,14,11987,0 days 05:49:59.689320000,1
996,13,12001,0 days 05:50:23.085925000,1
997,13,12015,0 days 05:50:46.754319000,1
998,14,12030,0 days 05:51:09.566962000,1
999,14,12045,0 days 05:51:32.986918000,1
1000,18,12064,0 days 05:52:30.148622000,1
1001,1,12066,0 days 05:52:43.491690000,1
1002,9,12076,0 days 05:53:02.131636000,1
1003,20,12097,0 days 05:53:38.792610000,1
1004,8,12106,0 days 05:53:56.955732000,1
1005,21,12128,0 days 05:54:35.836057000,1
1006,32,12161,0 days 05:55:38.603509000,1
1007,42,12204,0 days 05:56:54.664620000,1
1008,13,12218,0 days 05:57:20.192604000,1
1009,8,12227,0 days 05:57:37.144165000,1
1010,23,12251,0 days 05:58:16.647887000,1
1011,7,12259,0 days 05:58:28.897236000,1
1012,13,12273,0 days 05:58:53.869825000,1
1013,31,12305,0 days 05:59:45.215360000,1
1014,11,12317,0 days 06:00:04.042302000,1
1015,15,12333,0 days 06:00:31.660701000,1
1016,20,12354,0 days 06:01:10.053429000,1
1017,8,12363,0 days 06:01:27.710498000,1
1018,17,12381,0 days 06:02:00.647977000,1
1019,16,12398,0 days 06:02:33.576064000,1
1020,15,12414,0 days 06:03:29.843518000,1
1021,9,12424,0 days 06:03:48.590397000,1
1022,7,12432,0 days 06:04:01.077742000,1
1023,15,12448,0 days 06:04:24.659092000,1
1024,8,12457,0 days 06:04:42.370425000,1
1025,8,12466,0 days 06:05:00.290413000,1
1026,14,12481,0 days 06:05:24.211965000,1
1027,8,12490,0 days 06:05:41.282191000,1
1028,13,12504,0 days 06:06:04.179275000,1
1029,8,12513,0 days 06:06:22.085086000,1
1030,8,12522,0 days 06:06:40.056537000,1
1031,11,12534,0 days 06:06:59.547764000,1
1032,8,12543,0 days 06:07:16.338876000,1
1033,8,12552,0 days 06:07:34.163292000,1
1034,8,12561,0 days 06:07:51.147798000,1
1035,24,12586,0 days 06:08:37.556474000,1
1036,8,12595,0 days 06:08:55.211235000,1
1037,14,12610,0 days 06:09:21.739199000,1
1038,8,12619,0 days 06:09:39.033462000,1
1039,13,12633,0 days 06:10:02.976456000,1
1040,19,12653,0 days 06:10:57.980744000,1
1041,11,12665,0 days 06:11:16.188426000,1
1042,27,12693,0 days 06:12:00.906104000,1
1043,23,12717,0 days 06:12:41.662604000,1
1044,14,12732,0 days 06:13:04.834547000,1
1045,28,12761,0 days 06:13:56.829537000,1
1046,9,12771,0 days 06:14:14.716154000,1
1047,32,12804,0 days 06:15:12.464700000,1
1048,14,12819,0 days 06:15:38.273791000,1
1049,11,12831,0 days 06:15:57.442034000,1
1050,8,12840,0 days 06:16:15.059251000,1
1051,38,12879,0 days 06:17:21.201872000,1
1052,9,12889,0 days 06:17:39.615565000,1
1053,8,12898,0 days 06:17:56.675158000,1
1054,11,12910,0 days 06:18:14.409134000,1
1055,14,12925,0 days 06:18:37.515924000,1
1056,13,12939,0 days 06:19:03.092602000,1
1057,8,12948,0 days 06:19:20.507859000,1
1058,11,12960,0 days 06:19:39.432141000,1
1059,19,12980,0 days 06:20:11.161335000,1
1060,12,12993,0 days 06:21:09.268325000,1
1061,7,13001,0 days 06:21:23.393972000,1
1062,38,13040,0 days 06:22:30.937723000,1
1063,8,13049,0 days 06:22:48.278073000,1
1064,9,13059,0 days 06:23:05.617695000,1
1065,9,13069,0 days 06:23:23.434403000,1
1066,8,13078,0 days 06:23:41.124919000,1
1067,27,13106,0 days 06:24:27.817935000,1
1068,11,13118,0 days 06:24:45.855681000,1
1069,16,13135,0 days 06:25:17.612654000,1
1070,30,13166,0 days 06:26:10.859572000,1
1071,13,13180,0 days 06:26:35.281269000,1
1072,14,13195,0 days 06:27:00.690862000,1
1073,22,13218,0 days 06:27:39.340519000,1
1074,14,13233,0 days 06:28:02.727755000,1
1075,8,13242,0 days 06:28:20.358572000,1
1076,21,13264,0 days 06:28:58.181550000,1
1077,15,13280,0 days 06:29:22.291864000,1
1078,12,13293,0 days 06:29:47.352842000,1
1079,9,13303,0 days 06:30:05.393557000,1
1080,9,13313,0 days 06:31:03.593138000,1
1081,14,13328,0 days 06:31:28.646441000,1
1082,15,13344,0 days 06:31:53.108312000,1
1083,9,13354,0 days 06:32:11.243889000,1
1084,29,13384,0 days 06:33:02.821699000,1
1085,32,13417,0 days 06:34:02.996973000,1
1086,7,13425,0 days 06:34:14.522042000,1
1087,31,13457,0 days 06:35:10.083675000,1
1088,28,13486,0 days 06:36:04.673402000,1
1089,8,13495,0 days 06:36:22.959826000,1
1090,22,13518,0 days 06:37:02.391783000,1
1091,31,13550,0 days 06:37:55.717426000,1
1092,8,13559,0 days 06:38:14.164814000,1
1093,8,13568,0 days 06:38:32.051053000,1
1094,20,13589,0 days 06:39:09.485643000,1
1095,8,13598,0 days 06:39:26.582972000,1
1096,11,13610,0 days 06:39:45.244189000,1
1097,22,13633,0 days 06:40:23.504117000,1
1098,29,13663,0 days 06:41:12.939928000,1
1099,15,13679,0 days 06:41:39.703907000,1
1100,8,13688,0 days 06:42:28.609124000,1
1101,45,13734,0 days 06:43:53.941926000,1
1102,29,13764,0 days 06:44:46.060609000,1
1103,9,13774,0 days 06:45:03.880743000,1
1104,16,13791,0 days 06:45:32.657812000,1
1105,14,13806,0 days 06:45:55.860224000,1
1106,18,13825,0 days 06:46:26.333828000,1
1107,8,13834,0 days 06:46:43.990864000,1
1108,9,13844,0 days 06:47:00.849317000,1
1109,15,13860,0 days 06:47:26.602248000,1
1110,44,13905,0 days 06:48:44.514679000,1
1111,24,13930,0 days 06:49:29.708477000,1
1112,24,13955,0 days 06:50:13.260082000,1
1113,21,13977,0 days 06:50:51.360115000,1
1114,21,13999,0 days 06:51:28.521008000,1
1115,15,14015,0 days 06:51:56.041340000,1
1116,23,14039,0 days 06:52:37.471818000,1
1117,44,14084,0 days 06:53:58.550687000,1
1118,8,14093,0 days 06:54:17.550394000,1
1119,16,14110,0 days 06:54:51.401611000,1
1120,38,14149,0 days 06:56:41.443985000,1
1121,11,14161,0 days 06:57:00.553258000,1
1122,9,14171,0 days 06:57:18.381482000,1
1123,5,14177,0 days 06:57:31.761231000,1
1124,56,14234,0 days 06:59:13.431605000,1
1125,8,14243,0 days 06:59:31.613041000,1
1126,49,14293,0 days 07:00:59.494562000,1
1127,8,14302,0 days 07:01:16.842164000,1
1128,8,14311,0 days 07:01:35.068657000,1
1129,23,14335,0 days 07:02:13.324054000,1
1130,33,14369,0 days 07:03:09.989787000,1
1131,30,14400,0 days 07:04:02.230583000,1
1132,62,14463,0 days 07:05:52.602980000,1
1133,26,14490,0 days 07:06:41.623665000,1
1134,22,14513,0 days 07:07:23.665327000,1
1135,43,14557,0 days 07:08:40.783681000,1
1136,67,14625,0 days 07:10:41.329317000,1
1137,32,14658,0 days 07:11:37.940756000,1
1138,40,14699,0 days 07:12:52.508322000,1
1139,45,14745,0 days 07:14:13.774290000,1
1140,17,14763,0 days 07:15:32.111543000,1
1141,34,14798,0 days 07:16:37.497418000,1
1142,18,14817,0 days 07:17:07.557036000,1
1143,31,14849,0 days 07:17:59.216241000,1
1144,45,14895,0 days 07:19:14.294045000,1
1145,55,14951,0 days 07:20:49.113721000,1
1146,54,15006,0 days 07:22:24.323344000,1
1147,26,15033,0 days 07:23:12.062844000,1
1148,97,15131,0 days 07:26:02.998227000,1
1149,62,15194,0 days 07:27:53.703801000,1
1150,64,15259,0 days 07:29:52.445325000,1
1151,13,15273,0 days 07:30:19.587366000,1
1152,21,15295,0 days 07:30:59.826537000,1
1153,40,15336,0 days 07:32:14.856739000,1
1154,67,15404,0 days 07:34:10.939176000,1
1155,53,15458,0 days 07:35:52.255988000,1
1156,28,15487,0 days 07:36:46.474154000,1
1157,18,15506,0 days 07:37:20.335975000,1
1158,73,15580,0 days 07:39:34.475922000,1
1159,73,15654,0 days 07:41:42.968449000,1
1160,58,15713,0 days 07:44:12.126528000,1
1161,10,15724,0 days 07:44:32.382352000,1
1162,24,15749,0 days 07:45:18.788070000,1
1163,76,15826,0 days 07:47:34.036451000,1
1164,21,15848,0 days 07:48:12.429521000,1
1165,61,15910,0 days 07:50:05.335986000,1
1166,73,15984,0 days 07:52:11.362109000,1
1167,31,16016,0 days 07:53:03.897850000,1
1168,111,16128,0 days 07:56:19.457783000,1
1169,66,16195,0 days 07:58:17.397588000,1
1170,30,16226,0 days 07:59:12.556348000,1
1171,71,16298,0 days 08:01:24.008343000,1
1172,67,16366,0 days 08:03:17.111867000,1
1173,39,16406,0 days 08:04:25.134931000,1
1174,50,16457,0 days 08:05:56.061191000,1
1175,42,16500,0 days 08:07:11.321919000,1
1176,85,16586,0 days 08:09:37.038839000,1
1177,13,16600,0 days 08:10:00.767916000,1
1178,61,16662,0 days 08:11:45.367576000,1
1179,37,16700,0 days 08:12:48.318931000,1
1180,43,16744,0 days 08:14:47.236228000,1
1181,2,16747,0 days 08:15:01.425241000,1
1182,74,16822,0 days 08:17:11.570904000,1
1183,100,16923,0 days 08:20:15.079915000,1
1184,89,17013,0 days 08:22:49.611267000,1
1185,61,17075,0 days 08:24:41.831863000,1
1186,83,17159,0 days 08:27:00.850832000,1
1187,59,17219,0 days 08:28:40.517972000,1
1188,86,17306,0 days 08:31:14.513346000,1
1189,91,17398,0 days 08:33:54.731105000,1
1190,55,17454,0 days 08:35:27.817112000,1
1191,106,17561,0 days 08:38:40.064721000,1
1192,45,17607,0 days 08:40:02.006234000,1
1193,74,17682,0 days 08:42:20.915875000,1
1194,59,17742,0 days 08:44:02.525787000,1
1195,78,17821,0 days 08:46:26.236667000,1
1196,49,17871,0 days 08:47:57.525175000,1
1197,46,17918,0 days 08:49:19.937733000,1
1198,88,18007,0 days 08:52:00.263250000,1
1199,78,18086,0 days 08:54:17.098293000,1
1200,91,18178,0 days 08:57:45.764144000,1
1201,7,18186,0 days 08:58:02.120195000,1
1202,81,18268,0 days 09:00:27.075430000,1
1203,69,18338,0 days 09:02:37.586599000,1
1204,48,18387,0 days 09:04:07.191259000,1
