epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net
577,6,-0.71,0 days 00:00:02.615559,0.007823968,5430,1,0.4,5430,0 days 01:04:50.844370,True,True
578,6,-0.71,0 days 00:00:02.615556,0.03382938,5437,1,0.4,5437,0 days 01:04:57.112180,True,True
579,6,-0.71,0 days 00:00:02.615386,0.019869132,5444,1,0.4,5444,0 days 01:05:03.378608,True,True
580,10,-0.31000000000000005,0 days 00:00:02.248456,0.028473835,5455,1,0.4,5455,0 days 01:05:09.278905,True,True
581,6,-0.71,0 days 00:00:03.748954,0.029373076,5462,1,0.4,5462,0 days 01:05:16.678587,True,True
582,15,0.18999999999999995,0 days 00:00:04.199899,0.009537766,5478,1,0.4,5478,0 days 01:05:24.530324,True,True
583,9,-0.41000000000000003,0 days 00:00:03.900162,0.022402296,5488,1,0.4,5488,0 days 01:05:32.080169,True,True
584,12,-0.1100000000000001,0 days 00:00:04.049398,0.022806654,5501,1,0.4,5501,0 days 01:05:39.779822,True,True
585,14,0.08999999999999986,0 days 00:00:03.017123,0.02249709,5516,1,0.4,5516,0 days 01:05:46.447008,True,True
586,16,0.29000000000000004,0 days 00:00:03.116834,0.013625361,5533,1,0.4,5533,0 days 01:05:53.215363,True,True
587,17,0.3900000000000001,0 days 00:00:03.732730,0.017305898,5551,1,0.4,5551,0 days 01:06:00.597442,True,True
588,15,0.18999999999999995,0 days 00:00:03.633889,0.019762509,5567,1,0.4,5567,0 days 01:06:07.882699,True,True
589,14,0.08999999999999986,0 days 00:00:05.849090,0.021773959,5582,1,0.4,5582,0 days 01:06:17.382151,True,True
590,17,0.3900000000000001,0 days 00:00:02.033380,0.0030839883,5600,1,0.4,5600,0 days 01:06:23.065848,True,True
591,6,-0.71,0 days 00:00:02.050150,0.029904602,5607,1,0.4,5607,0 days 01:06:28.765647,True,True
592,7,-0.61,0 days 00:00:02.098787,0.017441778,5615,1,0.4,5615,0 days 01:06:34.515989,True,True
593,6,-0.71,0 days 00:00:02.049379,0.034577463,5622,1,0.4,5622,0 days 01:06:40.216000,True,True
594,7,-0.61,0 days 00:00:02.097663,0.009626135,5630,1,0.4,5630,0 days 01:06:45.965460,True,True
595,6,-0.71,0 days 00:00:02.615657,0.00831538,5637,1,0.4,5637,0 days 01:06:52.232813,True,True
596,7,-0.61,0 days 00:00:02.098872,0.042567525,5645,1,0.4,5645,0 days 01:06:57.983077,True,True
597,8,-0.51,0 days 00:00:02.148813,-0.0077636745,5654,1,0.4,5654,0 days 01:07:03.782894,True,True
598,7,-0.61,0 days 00:00:02.665173,0.02302314,5662,1,0.4,5662,0 days 01:07:10.100150,True,True
599,6,-0.71,0 days 00:00:02.616437,0.024740135,5669,1,0.4,5669,0 days 01:07:16.367241,True,True
600,9,-0.41000000000000003,0 days 00:00:02.198672,0.029726306,5679,1,0.4,5679,0 days 01:07:22.217216,True,True
601,8,-0.51,0 days 00:00:04.416156,-0.0043749735,5688,1,0.4,5688,0 days 01:07:30.285110,True,True
602,8,-0.51,0 days 00:00:02.149610,0.012596769,5697,1,0.4,5697,0 days 01:07:36.085329,True,True
603,13,-0.01000000000000012,0 days 00:00:05.233487,0.015738944,5711,1,0.4,5711,0 days 01:07:44.968925,True,True
604,7,-0.61,0 days 00:00:03.232553,0.014596859,5719,1,0.4,5719,0 days 01:07:51.852047,True,True
605,9,-0.41000000000000003,0 days 00:00:04.465110,0.03468573,5729,1,0.4,5729,0 days 01:07:59.968889,True,True
606,9,-0.41000000000000003,0 days 00:00:03.898694,0.022255395,5739,1,0.4,5739,0 days 01:08:07.519566,True,True
607,8,-0.51,0 days 00:00:02.149658,0.024166752,5748,1,0.4,5748,0 days 01:08:13.319674,True,True
608,6,-0.71,0 days 00:00:02.615501,0.006007848,5755,1,0.4,5755,0 days 01:08:19.586859,True,True
609,6,-0.71,0 days 00:00:02.048524,0.019319307,5762,1,0.4,5762,0 days 01:08:25.287898,True,True
610,6,-0.71,0 days 00:00:03.181911,0.018517153,5769,1,0.4,5769,0 days 01:08:32.120440,True,True
611,6,-0.71,0 days 00:00:02.048966,0.0066165626,5776,1,0.4,5776,0 days 01:08:37.821155,True,True
612,8,-0.51,0 days 00:00:03.849656,0.02242057,5785,1,0.4,5785,0 days 01:08:45.321786,True,True
613,8,-0.51,0 days 00:00:03.848928,-0.009422537,5794,1,0.4,5794,0 days 01:08:52.821131,True,True
614,6,-0.71,0 days 00:00:02.049739,0.012761725,5801,1,0.4,5801,0 days 01:08:58.521765,True,True
615,6,-0.71,0 days 00:00:02.049595,0.0017508125,5808,1,0.4,5808,0 days 01:09:04.222016,True,True
616,7,-0.61,0 days 00:00:02.100513,0.0012295819,5816,1,0.4,5816,0 days 01:09:09.972215,True,True
617,6,-0.71,0 days 00:00:02.615247,-0.024849785,5823,1,0.4,5823,0 days 01:09:16.238410,True,True
618,6,-0.71,0 days 00:00:02.616443,0.0012173057,5830,1,0.4,5830,0 days 01:09:22.506079,True,True
619,8,-0.51,0 days 00:00:03.282094,0.017331718,5839,1,0.4,5839,0 days 01:09:29.439292,True,True
620,6,-0.71,0 days 00:00:03.183187,0.018622061,5846,1,0.4,5846,0 days 01:09:36.272775,True,True
621,6,-0.71,0 days 00:00:02.048599,0.015116251,5853,1,0.4,5853,0 days 01:09:41.973365,True,True
622,8,-0.51,0 days 00:00:03.849190,0.010965599,5862,1,0.4,5862,0 days 01:09:49.473212,True,True
623,8,-0.51,0 days 00:00:02.149099,-0.0003776186,5871,1,0.4,5871,0 days 01:09:55.273797,True,True
624,26,1.290000000000001,0 days 00:00:07.584620,0.013431553,5898,1,0.4,5898,0 days 01:10:06.509686,True,True
625,14,0.08999999999999986,0 days 00:00:04.149575,0.030699356,5913,1,0.4,5913,0 days 01:10:14.308438,True,True
626,11,-0.21000000000000008,0 days 00:00:05.700754,0.025549082,5925,1,0.4,5925,0 days 01:10:23.658840,True,True
627,13,-0.01000000000000012,0 days 00:00:04.100733,0.022878248,5939,1,0.4,5939,0 days 01:10:31.409225,True,True
628,16,0.29000000000000004,0 days 00:00:05.382532,0.01888974,5956,1,0.4,5956,0 days 01:10:40.442632,True,True
629,6,-0.71,0 days 00:00:02.616000,-0.0037996823,5963,1,0.4,5963,0 days 01:10:46.709729,True,True
630,10,-0.31000000000000005,0 days 00:00:05.082090,0.016542489,5974,1,0.4,5974,0 days 01:10:55.443060,True,True
631,11,-0.21000000000000008,0 days 00:00:04.565450,0.03788935,5986,1,0.4,5986,0 days 01:11:03.659675,True,True
632,6,-0.71,0 days 00:00:02.049057,0.010058978,5993,1,0.4,5993,0 days 01:11:09.360525,True,True
633,33,1.9900000000000015,0 days 00:00:10.766983,0.008912347,6027,1,0.4,6027,0 days 01:11:23.778718,True,True
634,14,0.08999999999999986,0 days 00:00:04.717241,-0.003159052,6042,1,0.4,6042,0 days 01:11:32.145093,True,True
635,9,-0.41000000000000003,0 days 00:00:02.199737,-0.00021751932,6052,1,0.4,6052,0 days 01:11:37.994797,True,True
636,6,-0.71,0 days 00:00:03.181146,0.0273413,6059,1,0.4,6059,0 days 01:11:44.828613,True,True
637,7,-0.61,0 days 00:00:02.098477,0.00085175666,6067,1,0.4,6067,0 days 01:11:50.578433,True,True
638,6,-0.71,0 days 00:00:02.049081,0.013166468,6074,1,0.4,6074,0 days 01:11:56.279060,True,True
639,6,-0.71,0 days 00:00:02.615639,0.014312623,6081,1,0.4,6081,0 days 01:12:02.545273,True,True
640,6,-0.71,0 days 00:00:02.049869,0.023833027,6088,1,0.4,6088,0 days 01:12:08.246580,True,True
641,7,-0.61,0 days 00:00:03.799070,0.021190256,6096,1,0.4,6096,0 days 01:12:15.696588,True,True
642,6,-0.71,0 days 00:00:02.049518,0.01587987,6103,1,0.4,6103,0 days 01:12:21.397591,True,True
643,6,-0.71,0 days 00:00:02.049048,0.04892675,6110,1,0.4,6110,0 days 01:12:27.097373,True,True
644,9,-0.41000000000000003,0 days 00:00:03.898869,0.013768828,6120,1,0.4,6120,0 days 01:12:34.647124,True,True
645,20,0.6900000000000004,0 days 00:00:07.282609,0.027513703,6141,1,0.4,6141,0 days 01:12:45.581135,True,True
646,10,-0.31000000000000005,0 days 00:00:04.515458,0.006927736,6152,1,0.4,6152,0 days 01:12:53.748466,True,True
647,6,-0.71,0 days 00:00:02.615162,0.022186095,6159,1,0.4,6159,0 days 01:13:00.014293,True,True
648,6,-0.71,0 days 00:00:02.049467,0.043018438,6166,1,0.4,6166,0 days 01:13:05.715075,True,True
649,6,-0.71,0 days 00:00:02.049520,0.020292541,6173,1,0.4,6173,0 days 01:13:11.416379,True,True
650,7,-0.61,0 days 00:00:03.232125,0.0206822,6181,1,0.4,6181,0 days 01:13:18.298617,True,True
651,5,-0.8099999999999999,0 days 00:00:03.132684,0.005908802,6187,1,0.4,6187,0 days 01:13:25.082759,True,True
652,6,-0.71,0 days 00:00:02.050001,0.026517093,6194,1,0.4,6194,0 days 01:13:30.783539,True,True
653,17,0.3900000000000001,0 days 00:00:05.999238,0.02429838,6212,1,0.4,6212,0 days 01:13:40.433414,True,True
654,6,-0.71,0 days 00:00:02.049825,0.026903054,6219,1,0.4,6219,0 days 01:13:46.133458,True,True
655,7,-0.61,0 days 00:00:02.098920,0.023355518,6227,1,0.4,6227,0 days 01:13:51.883519,True,True
656,11,-0.21000000000000008,0 days 00:00:04.566212,0.02077048,6239,1,0.4,6239,0 days 01:14:00.100845,True,True
657,6,-0.71,0 days 00:00:02.615457,0.017147338,6246,1,0.4,6246,0 days 01:14:06.367191,True,True
658,14,0.08999999999999986,0 days 00:00:04.715814,0.008299877,6261,1,0.4,6261,0 days 01:14:14.735298,True,True
659,9,-0.41000000000000003,0 days 00:00:02.199043,0.026786601,6271,1,0.4,6271,0 days 01:14:20.584805,True,True
660,6,-0.71,0 days 00:00:02.616097,0.0033761035,6278,1,0.4,6278,0 days 01:14:26.852090,True,True
661,8,-0.51,0 days 00:00:02.149037,0.018116249,6287,1,0.4,6287,0 days 01:14:32.651990,True,True
662,6,-0.71,0 days 00:00:02.615516,0.041669156,6294,1,0.4,6294,0 days 01:14:38.919165,True,True
663,6,-0.71,0 days 00:00:02.050202,0.01809195,6301,1,0.4,6301,0 days 01:14:44.619925,True,True
664,6,-0.71,0 days 00:00:02.049073,-0.0016100293,6308,1,0.4,6308,0 days 01:14:50.319608,True,True
665,17,0.3900000000000001,0 days 00:00:03.167527,0.002608346,6326,1,0.4,6326,0 days 01:14:57.136972,True,True
666,8,-0.51,0 days 00:00:02.149744,0.04088667,6335,1,0.4,6335,0 days 01:15:02.936507,True,True
667,7,-0.61,0 days 00:00:02.100164,0.0006127681,6343,1,0.4,6343,0 days 01:15:08.686784,True,True
668,6,-0.71,0 days 00:00:02.049690,0.014792406,6350,1,0.4,6350,0 days 01:15:14.387203,True,True
669,6,-0.71,0 days 00:00:02.049482,0.016813852,6357,1,0.4,6357,0 days 01:15:20.087264,True,True
670,15,0.18999999999999995,0 days 00:00:04.766561,0.020286085,6373,1,0.4,6373,0 days 01:15:28.504377,True,True
671,6,-0.71,0 days 00:00:02.616047,-0.0010180915,6380,1,0.4,6380,0 days 01:15:34.771214,True,True
672,8,-0.51,0 days 00:00:02.149270,0.007734441,6389,1,0.4,6389,0 days 01:15:40.571540,True,True
673,11,-0.21000000000000008,0 days 00:00:05.700027,0.025045583,6401,1,0.4,6401,0 days 01:15:49.922052,True,True
674,10,-0.31000000000000005,0 days 00:00:03.950356,0.021718405,6412,1,0.4,6412,0 days 01:15:57.522264,True,True
675,6,-0.71,0 days 00:00:02.049485,0.017352693,6419,1,0.4,6419,0 days 01:16:03.222651,True,True
676,6,-0.71,0 days 00:00:03.183056,0.0047971914,6426,1,0.4,6426,0 days 01:16:10.055780,True,True
677,7,-0.61,0 days 00:00:02.098742,0.011682989,6434,1,0.4,6434,0 days 01:16:15.806100,True,True
678,6,-0.71,0 days 00:00:02.616290,0.012615151,6441,1,0.4,6441,0 days 01:16:22.072628,True,True
679,6,-0.71,0 days 00:00:02.049735,0.03482139,6448,1,0.4,6448,0 days 01:16:27.774052,True,True
680,6,-0.71,0 days 00:00:02.049303,0.014473048,6455,1,0.4,6455,0 days 01:16:33.474208,True,True
681,6,-0.71,0 days 00:00:02.615774,0.027714958,6462,1,0.4,6462,0 days 01:16:39.740359,True,True
682,4,-0.91,0 days 00:00:03.082397,0.011346562,6467,1,0.4,6467,0 days 01:16:46.474945,True,True
683,12,-0.1100000000000001,0 days 00:00:02.916252,0.028101334,6480,1,0.4,6480,0 days 01:16:53.040920,True,True
684,6,-0.71,0 days 00:00:02.049657,0.006933967,6487,1,0.4,6487,0 days 01:16:58.741505,True,True
685,6,-0.71,0 days 00:00:02.049448,0.0122415405,6494,1,0.4,6494,0 days 01:17:04.441553,True,True
686,6,-0.71,0 days 00:00:02.050485,0.011578718,6501,1,0.4,6501,0 days 01:17:10.142315,True,True
687,6,-0.71,0 days 00:00:02.049142,0.009694742,6508,1,0.4,6508,0 days 01:17:15.841919,True,True
688,7,-0.61,0 days 00:00:03.799424,0.03243103,6516,1,0.4,6516,0 days 01:17:23.291974,True,True
689,6,-0.71,0 days 00:00:03.182447,0.02856411,6523,1,0.4,6523,0 days 01:17:30.125457,True,True
690,6,-0.71,0 days 00:00:02.050546,0.016485613,6530,1,0.4,6530,0 days 01:17:35.826755,True,True
691,6,-0.71,0 days 00:00:02.049902,0.026916882,6537,1,0.4,6537,0 days 01:17:41.527470,True,True
692,6,-0.71,0 days 00:00:02.049492,-0.00051706977,6544,1,0.4,6544,0 days 01:17:47.227316,True,True
693,6,-0.71,0 days 00:00:02.049319,0.037434194,6551,1,0.4,6551,0 days 01:17:52.927003,True,True
694,21,0.7900000000000005,0 days 00:00:03.933358,0.019668393,6573,1,0.4,6573,0 days 01:18:00.511294,True,True
695,6,-0.71,0 days 00:00:02.050178,0.0071488256,6580,1,0.4,6580,0 days 01:18:06.211038,True,True
696,6,-0.71,0 days 00:00:02.048881,0.026054809,6587,1,0.4,6587,0 days 01:18:11.911031,True,True
697,6,-0.71,0 days 00:00:02.049011,-0.008740488,6594,1,0.4,6594,0 days 01:18:17.611240,True,True
698,17,0.3900000000000001,0 days 00:00:02.032867,0.01431115,6612,1,0.4,6612,0 days 01:18:23.295216,True,True
699,6,-0.71,0 days 00:00:02.050942,0.021034446,6619,1,0.4,6619,0 days 01:18:28.995730,True,True
700,6,-0.71,0 days 00:00:02.049591,0.02067694,6626,1,0.4,6626,0 days 01:18:34.696011,True,True
701,6,-0.71,0 days 00:00:02.049550,0.06433094,6633,1,0.4,6633,0 days 01:18:40.396178,True,True
702,5,-0.8099999999999999,0 days 00:00:03.132269,0.04507983,6639,1,0.4,6639,0 days 01:18:47.178790,True,True
703,10,-0.31000000000000005,0 days 00:00:04.517101,0.012080654,6650,1,0.4,6650,0 days 01:18:55.346514,True,True
704,14,0.08999999999999986,0 days 00:00:03.583948,0.025683204,6665,1,0.4,6665,0 days 01:19:02.580411,True,True
705,7,-0.61,0 days 00:00:02.098224,0.009798439,6673,1,0.4,6673,0 days 01:19:08.330219,True,True
706,12,-0.1100000000000001,0 days 00:00:05.181723,0.036060467,6686,1,0.4,6686,0 days 01:19:17.164025,True,True
707,8,-0.51,0 days 00:00:02.148915,0.01596943,6695,1,0.4,6695,0 days 01:19:22.963778,True,True
708,15,0.18999999999999995,0 days 00:00:03.066216,0.024038296,6711,1,0.4,6711,0 days 01:19:29.681340,True,True
709,7,-0.61,0 days 00:00:02.099184,0.013871233,6719,1,0.4,6719,0 days 01:19:35.431166,True,True
710,6,-0.71,0 days 00:00:02.615891,0.006716147,6726,1,0.4,6726,0 days 01:19:41.698055,True,True
711,11,-0.21000000000000008,0 days 00:00:02.865365,0.018232256,6738,1,0.4,6738,0 days 01:19:48.214853,True,True
712,9,-0.41000000000000003,0 days 00:00:02.197723,-0.00017492697,6748,1,0.4,6748,0 days 01:19:54.065478,True,True
713,6,-0.71,0 days 00:00:02.616216,-0.0027950308,6755,1,0.4,6755,0 days 01:20:00.332339,True,True
714,8,-0.51,0 days 00:00:03.283589,0.03675251,6764,1,0.4,6764,0 days 01:20:07.266279,True,True
715,6,-0.71,0 days 00:00:02.615323,-0.0009357418,6771,1,0.4,6771,0 days 01:20:13.532489,True,True
716,5,-0.8099999999999999,0 days 00:00:03.132184,0.023702478,6777,1,0.4,6777,0 days 01:20:20.316023,True,True
717,6,-0.71,0 days 00:00:02.050088,0.026218414,6784,1,0.4,6784,0 days 01:20:26.016918,True,True
718,10,-0.31000000000000005,0 days 00:00:02.249280,0.017664777,6795,1,0.4,6795,0 days 01:20:31.916899,True,True
719,9,-0.41000000000000003,0 days 00:00:02.198000,0.009689669,6805,1,0.4,6805,0 days 01:20:37.766622,True,True
720,16,0.29000000000000004,0 days 00:00:04.815611,0.007524397,6822,1,0.4,6822,0 days 01:20:46.235370,True,True
721,8,-0.51,0 days 00:00:02.149198,0.024151107,6831,1,0.4,6831,0 days 01:20:52.033849,True,True
722,7,-0.61,0 days 00:00:02.098457,0.015864776,6839,1,0.4,6839,0 days 01:20:57.784663,True,True
723,8,-0.51,0 days 00:00:02.149315,0.005004938,6848,1,0.4,6848,0 days 01:21:03.584630,True,True
724,17,0.3900000000000001,0 days 00:00:03.165369,0.017231561,6866,1,0.4,6866,0 days 01:21:10.401720,True,True
725,7,-0.61,0 days 00:00:02.099711,0.030403022,6874,1,0.4,6874,0 days 01:21:16.152188,True,True
726,6,-0.71,0 days 00:00:03.749834,-0.0029544192,6881,1,0.4,6881,0 days 01:21:23.551858,True,True
727,6,-0.71,0 days 00:00:02.048640,0.02557846,6888,1,0.4,6888,0 days 01:21:29.252576,True,True
728,9,-0.41000000000000003,0 days 00:00:02.199461,0.030792838,6898,1,0.4,6898,0 days 01:21:35.102339,True,True
729,7,-0.61,0 days 00:00:03.799562,0.0237709,6906,1,0.4,6906,0 days 01:21:42.553461,True,True
730,7,-0.61,0 days 00:00:03.233313,0.011427281,6914,1,0.4,6914,0 days 01:21:49.436996,True,True
731,6,-0.71,0 days 00:00:02.048802,0.028577503,6921,1,0.4,6921,0 days 01:21:55.137517,True,True
732,6,-0.71,0 days 00:00:03.749197,0.022135785,6928,1,0.4,6928,0 days 01:22:02.537573,True,True
733,6,-0.71,0 days 00:00:02.049316,-0.0033156325,6935,1,0.4,6935,0 days 01:22:08.237737,True,True
734,8,-0.51,0 days 00:00:03.849079,0.016944446,6944,1,0.4,6944,0 days 01:22:15.737526,True,True
735,7,-0.61,0 days 00:00:03.232153,0.0058343783,6952,1,0.4,6952,0 days 01:22:22.621424,True,True
736,6,-0.71,0 days 00:00:02.615773,0.028279588,6959,1,0.4,6959,0 days 01:22:28.888530,True,True
737,12,-0.1100000000000001,0 days 00:00:02.916789,0.019893477,6972,1,0.4,6972,0 days 01:22:35.456219,True,True
738,11,-0.21000000000000008,0 days 00:00:06.267177,-0.013398055,6984,1,0.4,6984,0 days 01:22:45.372467,True,True
739,6,-0.71,0 days 00:00:02.048694,0.005392991,6991,1,0.4,6991,0 days 01:22:51.072552,True,True
740,6,-0.71,0 days 00:00:02.049403,0.010443183,6998,1,0.4,6998,0 days 01:22:56.773104,True,True
741,8,-0.51,0 days 00:00:03.849159,0.055277586,7007,1,0.4,7007,0 days 01:23:04.273074,True,True
742,9,-0.41000000000000003,0 days 00:00:02.198814,-0.0011844535,7017,1,0.4,7017,0 days 01:23:10.122713,True,True
743,15,0.18999999999999995,0 days 00:00:03.066017,0.016610976,7033,1,0.4,7033,0 days 01:23:16.840260,True,True
744,7,-0.61,0 days 00:00:02.099534,0.035939272,7041,1,0.4,7041,0 days 01:23:22.590646,True,True
745,6,-0.71,0 days 00:00:02.615851,0.012685572,7048,1,0.4,7048,0 days 01:23:28.857262,True,True
746,14,0.08999999999999986,0 days 00:00:06.416708,0.0078119296,7063,1,0.4,7063,0 days 01:23:38.925070,True,True
747,6,-0.71,0 days 00:00:02.048922,0.059676733,7070,1,0.4,7070,0 days 01:23:44.624742,True,True
748,6,-0.71,0 days 00:00:02.615651,0.039884824,7077,1,0.4,7077,0 days 01:23:50.891740,True,True
749,6,-0.71,0 days 00:00:02.615623,0.018988984,7084,1,0.4,7084,0 days 01:23:57.158122,True,True
750,8,-0.51,0 days 00:00:02.149182,0.009699462,7093,1,0.4,7093,0 days 01:24:02.958601,True,True
751,12,-0.1100000000000001,0 days 00:00:02.917152,0.029827764,7106,1,0.4,7106,0 days 01:24:09.526770,True,True
752,6,-0.71,0 days 00:00:02.614800,0.013220087,7113,1,0.4,7113,0 days 01:24:15.792078,True,True
753,6,-0.71,0 days 00:00:03.183356,-0.0047346605,7120,1,0.4,7120,0 days 01:24:22.626677,True,True
754,11,-0.21000000000000008,0 days 00:00:03.999922,0.01055121,7132,1,0.4,7132,0 days 01:24:30.277638,True,True
755,13,-0.01000000000000012,0 days 00:00:02.964743,0.0001108029,7146,1,0.4,7146,0 days 01:24:36.893567,True,True
756,9,-0.41000000000000003,0 days 00:00:03.332674,0.012031736,7156,1,0.4,7156,0 days 01:24:43.877403,True,True
757,7,-0.61,0 days 00:00:02.098575,0.042182293,7164,1,0.4,7164,0 days 01:24:49.627428,True,True
758,8,-0.51,0 days 00:00:02.149238,0.008539183,7173,1,0.4,7173,0 days 01:24:55.427480,True,True
759,7,-0.61,0 days 00:00:02.099917,0.017892407,7181,1,0.4,7181,0 days 01:25:01.177915,True,True
760,7,-0.61,0 days 00:00:03.232293,0.04255099,7189,1,0.4,7189,0 days 01:25:08.061442,True,True
761,7,-0.61,0 days 00:00:02.097791,0.0019068907,7197,1,0.4,7197,0 days 01:25:13.811526,True,True
762,6,-0.71,0 days 00:00:02.048994,0.029256178,7204,1,0.4,7204,0 days 01:25:19.512231,True,True
763,14,0.08999999999999986,0 days 00:00:05.282837,0.005927967,7219,1,0.4,7219,0 days 01:25:28.446064,True,True
764,6,-0.71,0 days 00:00:02.614767,-0.0144477505,7226,1,0.4,7226,0 days 01:25:34.712287,True,True
765,6,-0.71,0 days 00:00:02.049907,0.026608888,7233,1,0.4,7233,0 days 01:25:40.413616,True,True
766,6,-0.71,0 days 00:00:02.049335,0.022251364,7240,1,0.4,7240,0 days 01:25:46.113323,True,True
767,6,-0.71,0 days 00:00:02.048829,0.03414243,7247,1,0.4,7247,0 days 01:25:51.813080,True,True
768,6,-0.71,0 days 00:00:02.048860,0.02629074,7254,1,0.4,7254,0 days 01:25:57.513780,True,True
769,6,-0.71,0 days 00:00:02.048717,0.032223135,7261,1,0.4,7261,0 days 01:26:03.213855,True,True
770,6,-0.71,0 days 00:00:02.616493,0.018715397,7268,1,0.4,7268,0 days 01:26:09.481035,True,True
771,6,-0.71,0 days 00:00:02.615575,0.026763294,7275,1,0.4,7275,0 days 01:26:15.747227,True,True
772,6,-0.71,0 days 00:00:02.049051,0.0024329864,7282,1,0.4,7282,0 days 01:26:21.448246,True,True
773,8,-0.51,0 days 00:00:02.149291,0.014905704,7291,1,0.4,7291,0 days 01:26:27.247822,True,True
774,6,-0.71,0 days 00:00:02.049999,0.027172754,7298,1,0.4,7298,0 days 01:26:32.948386,True,True
775,6,-0.71,0 days 00:00:02.048390,0.023716655,7305,1,0.4,7305,0 days 01:26:38.648595,True,True
776,15,0.18999999999999995,0 days 00:00:05.332693,0.024935696,7321,1,0.4,7321,0 days 01:26:47.632523,True,True
777,9,-0.41000000000000003,0 days 00:00:03.900281,0.027118942,7331,1,0.4,7331,0 days 01:26:55.183145,True,True
778,6,-0.71,0 days 00:00:02.615196,0.01463296,7338,1,0.4,7338,0 days 01:27:01.449049,True,True
779,8,-0.51,0 days 00:00:02.148900,0.019805154,7347,1,0.4,7347,0 days 01:27:07.249632,True,True
780,6,-0.71,0 days 00:00:02.049708,-0.0048611304,7354,1,0.4,7354,0 days 01:27:12.950786,True,True
781,18,0.4900000000000002,0 days 00:00:05.482884,0.023298837,7373,1,0.4,7373,0 days 01:27:22.083674,True,True
782,6,-0.71,0 days 00:00:02.616057,0.0069799265,7380,1,0.4,7380,0 days 01:27:28.350462,True,True
783,6,-0.71,0 days 00:00:02.049342,-0.011163984,7387,1,0.4,7387,0 days 01:27:34.051177,True,True
784,8,-0.51,0 days 00:00:03.849359,0.008037877,7396,1,0.4,7396,0 days 01:27:41.552251,True,True
785,7,-0.61,0 days 00:00:02.099092,0.027574554,7404,1,0.4,7404,0 days 01:27:47.301458,True,True
786,9,-0.41000000000000003,0 days 00:00:03.898899,0.021403754,7414,1,0.4,7414,0 days 01:27:54.852011,True,True
787,18,0.4900000000000002,0 days 00:00:07.750177,0.014702038,7433,1,0.4,7433,0 days 01:28:06.252578,True,True
788,6,-0.71,0 days 00:00:02.615488,0.04344229,7440,1,0.4,7440,0 days 01:28:12.519013,True,True
789,14,0.08999999999999986,0 days 00:00:05.850468,0.030668028,7455,1,0.4,7455,0 days 01:28:22.020505,True,True
790,6,-0.71,0 days 00:00:03.183427,0.01879835,7462,1,0.4,7462,0 days 01:28:28.853155,True,True
791,6,-0.71,0 days 00:00:02.049357,-0.0046673673,7469,1,0.4,7469,0 days 01:28:34.553751,True,True
792,6,-0.71,0 days 00:00:02.616068,0.0012113119,7476,1,0.4,7476,0 days 01:28:40.819865,True,True
793,6,-0.71,0 days 00:00:02.048787,0.023667427,7483,1,0.4,7483,0 days 01:28:46.520505,True,True
794,6,-0.71,0 days 00:00:02.048246,0.017181234,7490,1,0.4,7490,0 days 01:28:52.220798,True,True
795,15,0.18999999999999995,0 days 00:00:06.465462,0.010095198,7506,1,0.4,7506,0 days 01:29:02.337929,True,True
796,17,0.3900000000000001,0 days 00:00:04.298849,0.012860478,7524,1,0.4,7524,0 days 01:29:10.289310,True,True
797,8,-0.51,0 days 00:00:02.148748,0.012141858,7533,1,0.4,7533,0 days 01:29:16.088009,True,True
798,9,-0.41000000000000003,0 days 00:00:04.466779,0.048219234,7543,1,0.4,7543,0 days 01:29:24.206319,True,True
799,14,0.08999999999999986,0 days 00:00:04.150139,0.039354227,7558,1,0.4,7558,0 days 01:29:32.005657,True,True
800,7,-0.61,0 days 00:00:02.098552,-0.003275022,7566,1,0.4,7566,0 days 01:29:37.755486,True,True
801,6,-0.71,0 days 00:00:02.615363,0.014104515,7573,1,0.4,7573,0 days 01:29:44.022750,True,True
802,6,-0.71,0 days 00:00:02.049065,-0.002020691,7580,1,0.4,7580,0 days 01:29:49.723188,True,True
803,7,-0.61,0 days 00:00:02.665806,0.002184187,7588,1,0.4,7588,0 days 01:29:56.040389,True,True
804,7,-0.61,0 days 00:00:02.099499,0.008939918,7596,1,0.4,7596,0 days 01:30:01.790565,True,True
805,6,-0.71,0 days 00:00:02.049223,0.00884134,7603,1,0.4,7603,0 days 01:30:07.490740,True,True
806,6,-0.71,0 days 00:00:02.615635,0.03197697,7610,1,0.4,7610,0 days 01:30:13.757120,True,True
807,7,-0.61,0 days 00:00:02.099816,0.010328445,7618,1,0.4,7618,0 days 01:30:19.507547,True,True
808,8,-0.51,0 days 00:00:02.149862,0.0121347355,7627,1,0.4,7627,0 days 01:30:25.307667,True,True
809,6,-0.71,0 days 00:00:02.050226,0.011979676,7634,1,0.4,7634,0 days 01:30:31.008643,True,True
810,7,-0.61,0 days 00:00:02.099424,0.026560284,7642,1,0.4,7642,0 days 01:30:36.758553,True,True
811,8,-0.51,0 days 00:00:02.149424,0.025978396,7651,1,0.4,7651,0 days 01:30:42.559149,True,True
812,6,-0.71,0 days 00:00:03.182569,0.03798143,7658,1,0.4,7658,0 days 01:30:49.392298,True,True
813,5,-0.8099999999999999,0 days 00:00:03.132209,0.019234665,7664,1,0.4,7664,0 days 01:30:56.175626,True,True
