epoch,epoch_steps,epoch_rewards,epoch_time,epoch_avg_q,total_steps,epsilon,beta,memory_len,total_run_time,dueling,noisy_net,pretraining_steps
425,23,1.0000000000000004,0 days 00:00:03.024769,0.06700789,5723,1,0.4013600000000014,5723,0 days 00:48:22.963210,True,True,5000
426,30,1.700000000000001,0 days 00:00:03.314552,0.059252184,5754,1,0.40142000000000144,5754,0 days 00:48:29.904223,True,True,5000
427,30,1.700000000000001,0 days 00:00:03.320958,0.046038743,5785,1,0.4014800000000015,5785,0 days 00:48:36.843479,True,True,5000
428,23,1.0000000000000004,0 days 00:00:03.569393,0.054965865,5809,1,0.40152000000000154,5809,0 days 00:48:44.040572,True,True,5000
429,30,1.700000000000001,0 days 00:00:03.276568,0.06727009,5840,1,0.4015800000000016,5840,0 days 00:48:50.932010,True,True,5000
430,30,1.700000000000001,0 days 00:00:03.301712,0.05858646,5871,1,0.40164000000000166,5871,0 days 00:48:57.858104,True,True,5000
431,30,1.700000000000001,0 days 00:00:03.302323,0.061428398,5902,1,0.4017000000000017,5902,0 days 00:49:04.774854,True,True,5000
432,30,1.700000000000001,0 days 00:00:03.325215,0.06893847,5933,1,0.4017600000000018,5933,0 days 00:49:11.715796,True,True,5000
433,30,1.700000000000001,0 days 00:00:03.327953,0.07491222,5964,1,0.40182000000000184,5964,0 days 00:49:18.667767,True,True,5000
434,30,1.700000000000001,0 days 00:00:03.294995,0.10491744,5995,1,0.4018800000000019,5995,0 days 00:49:25.585685,True,True,5000
435,31,1.8000000000000012,0 days 00:00:03.390952,0.11184165,6027,1,0.40194000000000196,6027,0 days 00:49:32.599540,True,True,5000
436,30,1.700000000000001,0 days 00:00:03.305923,0.12233352,6058,1,0.402000000000002,6058,0 days 00:49:39.530965,True,True,5000
437,30,1.700000000000001,0 days 00:00:03.279753,0.11403637,6089,1,0.4020600000000021,6089,0 days 00:49:46.437947,True,True,5000
438,30,1.700000000000001,0 days 00:00:03.283139,0.107606485,6120,1,0.40212000000000214,6120,0 days 00:49:53.341387,True,True,5000
439,31,1.8000000000000012,0 days 00:00:03.347405,0.11599492,6152,1,0.4021800000000022,6152,0 days 00:50:00.307252,True,True,5000
440,30,1.700000000000001,0 days 00:00:04.762489,0.11838128,6183,1,0.40224000000000226,6183,0 days 00:50:08.688537,True,True,5000
441,30,1.700000000000001,0 days 00:00:03.329613,0.101532675,6214,1,0.4023000000000023,6214,0 days 00:50:15.640186,True,True,5000
442,30,1.700000000000001,0 days 00:00:03.304716,0.09199138,6245,1,0.4023600000000024,6245,0 days 00:50:22.565185,True,True,5000
443,30,1.700000000000001,0 days 00:00:03.277479,0.08733843,6276,1,0.40242000000000244,6276,0 days 00:50:29.471356,True,True,5000
444,30,1.700000000000001,0 days 00:00:03.273333,0.09544733,6307,1,0.4024800000000025,6307,0 days 00:50:36.367496,True,True,5000
445,30,1.700000000000001,0 days 00:00:03.310702,0.11554902,6338,1,0.40254000000000256,6338,0 days 00:50:43.304713,True,True,5000
446,30,1.700000000000001,0 days 00:00:03.335914,0.10552194,6369,1,0.4026000000000026,6369,0 days 00:50:50.263431,True,True,5000
447,30,1.700000000000001,0 days 00:00:03.271754,0.12844647,6400,1,0.4026600000000027,6400,0 days 00:50:57.166777,True,True,5000
448,30,1.700000000000001,0 days 00:00:03.313337,0.12548849,6431,1,0.40272000000000274,6431,0 days 00:51:04.107782,True,True,5000
449,31,1.8000000000000012,0 days 00:00:03.371114,0.10730404,6463,1,0.4027800000000028,6463,0 days 00:51:11.098852,True,True,5000
450,30,1.700000000000001,0 days 00:00:03.299906,0.08160985,6494,1,0.40284000000000286,6494,0 days 00:51:18.013355,True,True,5000
451,30,1.700000000000001,0 days 00:00:03.283518,0.08809102,6525,1,0.4029000000000029,6525,0 days 00:51:24.912486,True,True,5000
452,30,1.700000000000001,0 days 00:00:03.272488,0.082847156,6556,1,0.402960000000003,6556,0 days 00:51:31.801489,True,True,5000
453,30,1.700000000000001,0 days 00:00:03.321236,0.092885725,6587,1,0.40302000000000304,6587,0 days 00:51:38.751502,True,True,5000
454,30,1.700000000000001,0 days 00:00:03.539200,0.09228582,6618,1,0.4030800000000031,6618,0 days 00:51:45.920040,True,True,5000
455,30,1.700000000000001,0 days 00:00:03.510181,0.09371766,6649,1,0.40314000000000316,6649,0 days 00:51:53.056986,True,True,5000
456,30,1.700000000000001,0 days 00:00:03.273194,0.10606575,6680,1,0.4032000000000032,6680,0 days 00:51:59.954055,True,True,5000
457,30,1.700000000000001,0 days 00:00:03.256345,0.09656749,6711,1,0.4032600000000033,6711,0 days 00:52:06.837055,True,True,5000
458,30,1.700000000000001,0 days 00:00:03.280103,0.06528102,6742,1,0.40332000000000334,6742,0 days 00:52:13.744011,True,True,5000
459,30,1.700000000000001,0 days 00:00:03.309881,0.042257745,6773,1,0.4033800000000034,6773,0 days 00:52:20.674648,True,True,5000
460,30,1.700000000000001,0 days 00:00:03.274594,0.06509193,6804,1,0.40344000000000346,6804,0 days 00:52:27.572417,True,True,5000
461,30,1.700000000000001,0 days 00:00:03.248078,0.10404362,6835,1,0.4035000000000035,6835,0 days 00:52:34.446643,True,True,5000
462,30,1.700000000000001,0 days 00:00:03.255636,0.09539746,6866,1,0.4035600000000036,6866,0 days 00:52:41.320074,True,True,5000
463,30,1.700000000000001,0 days 00:00:03.305144,0.06651668,6897,1,0.40362000000000364,6897,0 days 00:52:48.255233,True,True,5000
464,31,1.8000000000000012,0 days 00:00:03.327888,0.07104869,6929,1,0.4036800000000037,6929,0 days 00:52:55.210824,True,True,5000
465,30,1.700000000000001,0 days 00:00:03.284458,0.067964755,6960,1,0.40374000000000376,6960,0 days 00:53:02.117290,True,True,5000
466,30,1.700000000000001,0 days 00:00:03.278843,0.07350381,6991,1,0.4038000000000038,6991,0 days 00:53:09.012723,True,True,5000
467,31,1.8000000000000012,0 days 00:00:03.326302,0.10379918,7023,1,0.4038600000000039,7023,0 days 00:53:15.960708,True,True,5000
468,30,1.700000000000001,0 days 00:00:03.260116,0.09550771,7054,1,0.40392000000000394,7054,0 days 00:53:22.844414,True,True,5000
469,30,1.700000000000001,0 days 00:00:03.314080,0.086396,7085,1,0.403980000000004,7085,0 days 00:53:29.781555,True,True,5000
470,30,1.700000000000001,0 days 00:00:03.287148,0.08546547,7116,1,0.40404000000000406,7116,0 days 00:53:36.688237,True,True,5000
471,30,1.700000000000001,0 days 00:00:03.295691,0.08833172,7147,1,0.4041000000000041,7147,0 days 00:53:43.597374,True,True,5000
472,30,1.700000000000001,0 days 00:00:03.308180,0.08269865,7178,1,0.4041600000000042,7178,0 days 00:53:50.526706,True,True,5000
473,30,1.700000000000001,0 days 00:00:03.311345,0.081513196,7209,1,0.40422000000000424,7209,0 days 00:53:57.464185,True,True,5000
474,30,1.700000000000001,0 days 00:00:03.302976,0.1090328,7240,1,0.4042800000000043,7240,0 days 00:54:04.388548,True,True,5000
475,30,1.700000000000001,0 days 00:00:03.322783,0.12553878,7271,1,0.40434000000000436,7271,0 days 00:54:11.326371,True,True,5000
476,30,1.700000000000001,0 days 00:00:03.266598,0.14000517,7302,1,0.4044000000000044,7302,0 days 00:54:18.219610,True,True,5000
477,31,1.8000000000000012,0 days 00:00:03.346601,0.14085545,7334,1,0.4044600000000045,7334,0 days 00:54:25.183570,True,True,5000
478,31,1.8000000000000012,0 days 00:00:03.369525,0.10416597,7366,1,0.40452000000000454,7366,0 days 00:54:32.172914,True,True,5000
479,31,1.8000000000000012,0 days 00:00:03.350518,0.083911754,7398,1,0.4045800000000046,7398,0 days 00:54:39.136862,True,True,5000
480,30,1.700000000000001,0 days 00:00:04.611201,0.09131453,7429,1,0.40464000000000466,7429,0 days 00:54:47.365180,True,True,5000
481,30,1.700000000000001,0 days 00:00:03.328992,0.11799585,7460,1,0.4047000000000047,7460,0 days 00:54:54.316958,True,True,5000
482,30,1.700000000000001,0 days 00:00:03.260527,0.124405906,7491,1,0.4047600000000048,7491,0 days 00:55:01.198182,True,True,5000
483,30,1.700000000000001,0 days 00:00:03.251354,0.1383289,7522,1,0.40482000000000484,7522,0 days 00:55:08.073038,True,True,5000
484,30,1.700000000000001,0 days 00:00:03.303450,0.090475306,7553,1,0.4048800000000049,7553,0 days 00:55:14.991705,True,True,5000
485,30,1.700000000000001,0 days 00:00:03.289091,0.09247631,7584,1,0.40494000000000496,7584,0 days 00:55:21.894267,True,True,5000
486,30,1.700000000000001,0 days 00:00:03.286186,0.1193073,7615,1,0.405000000000005,7615,0 days 00:55:28.808974,True,True,5000
487,30,1.700000000000001,0 days 00:00:03.251084,0.13134798,7646,1,0.4050600000000051,7646,0 days 00:55:35.674320,True,True,5000
488,30,1.700000000000001,0 days 00:00:03.275941,0.116618775,7677,1,0.40512000000000514,7677,0 days 00:55:42.564476,True,True,5000
489,30,1.700000000000001,0 days 00:00:03.300902,0.09427663,7708,1,0.4051800000000052,7708,0 days 00:55:49.491448,True,True,5000
490,30,1.700000000000001,0 days 00:00:03.287079,0.11359778,7739,1,0.40524000000000526,7739,0 days 00:55:56.393895,True,True,5000
491,30,1.700000000000001,0 days 00:00:03.287165,0.12284816,7770,1,0.4053000000000053,7770,0 days 00:56:03.294768,True,True,5000
492,30,1.700000000000001,0 days 00:00:03.274544,0.14825356,7801,1,0.4053600000000054,7801,0 days 00:56:10.181601,True,True,5000
493,30,1.700000000000001,0 days 00:00:03.293194,0.18357293,7832,1,0.40542000000000544,7832,0 days 00:56:17.101042,True,True,5000
494,31,1.8000000000000012,0 days 00:00:03.392147,0.22408655,7864,1,0.4054800000000055,7864,0 days 00:56:24.117824,True,True,5000
495,30,1.700000000000001,0 days 00:00:03.281828,0.21334419,7895,1,0.40554000000000556,7895,0 days 00:56:31.024461,True,True,5000
496,30,1.700000000000001,0 days 00:00:03.295969,0.14190623,7926,1,0.4056000000000056,7926,0 days 00:56:37.938477,True,True,5000
497,31,1.8000000000000012,0 days 00:00:03.344419,0.19953129,7958,1,0.4056600000000057,7958,0 days 00:56:44.903062,True,True,5000
498,30,1.700000000000001,0 days 00:00:03.277473,0.21473692,7989,1,0.40572000000000574,7989,0 days 00:56:51.803439,True,True,5000
499,31,1.8000000000000012,0 days 00:00:03.335667,0.2528656,8021,1,0.4057800000000058,8021,0 days 00:56:58.762172,True,True,5000
500,31,1.8000000000000012,0 days 00:00:03.323365,0.22230911,8053,1,0.40584000000000586,8053,0 days 00:57:05.700238,True,True,5000
501,30,1.700000000000001,0 days 00:00:03.284887,0.11456298,8084,1,0.4059000000000059,8084,0 days 00:57:12.611498,True,True,5000
502,31,1.8000000000000012,0 days 00:00:03.382337,0.22011268,8116,1,0.405960000000006,8116,0 days 00:57:19.609436,True,True,5000
503,30,1.700000000000001,0 days 00:00:03.269810,0.28135386,8147,1,0.40602000000000604,8147,0 days 00:57:26.497004,True,True,5000
504,30,1.700000000000001,0 days 00:00:03.242883,0.23476766,8178,1,0.4060800000000061,8178,0 days 00:57:33.353042,True,True,5000
505,30,1.700000000000001,0 days 00:00:03.311025,0.16677667,8209,1,0.40614000000000616,8209,0 days 00:57:40.288852,True,True,5000
506,30,1.700000000000001,0 days 00:00:03.305820,0.21358459,8240,1,0.4062000000000062,8240,0 days 00:57:47.217883,True,True,5000
507,30,1.700000000000001,0 days 00:00:03.309722,0.31551653,8271,1,0.4062600000000063,8271,0 days 00:57:54.155004,True,True,5000
508,31,1.8000000000000012,0 days 00:00:03.344620,0.33593008,8303,1,0.40632000000000634,8303,0 days 00:58:01.123645,True,True,5000
509,30,1.700000000000001,0 days 00:00:03.359899,0.3068157,8334,1,0.4063800000000064,8334,0 days 00:58:08.105799,True,True,5000
510,30,1.700000000000001,0 days 00:00:03.274259,0.27717456,8365,1,0.40644000000000646,8365,0 days 00:58:15.003533,True,True,5000
511,30,1.700000000000001,0 days 00:00:03.288986,0.29126826,8396,1,0.4065000000000065,8396,0 days 00:58:21.918546,True,True,5000
512,30,1.700000000000001,0 days 00:00:03.299401,0.33355942,8427,1,0.4065600000000066,8427,0 days 00:58:28.845910,True,True,5000
513,30,1.700000000000001,0 days 00:00:03.309953,0.35006317,8458,1,0.40662000000000664,8458,0 days 00:58:35.773781,True,True,5000
514,30,1.700000000000001,0 days 00:00:03.289698,0.3940126,8489,1,0.4066800000000067,8489,0 days 00:58:42.687115,True,True,5000
515,36,2.3000000000000016,0 days 00:00:05.052684,0.39270246,8526,1,0.4067600000000068,8526,0 days 00:58:51.367092,True,True,5000
516,28,1.5000000000000009,0 days 00:00:05.745299,0.22819088,8555,1,0.40682000000000684,8555,0 days 00:59:00.743291,True,True,5000
517,31,1.8000000000000012,0 days 00:00:03.355471,0.3072281,8587,1,0.4068800000000069,8587,0 days 00:59:07.719606,True,True,5000
518,30,1.700000000000001,0 days 00:00:03.337200,0.3330246,8618,1,0.40694000000000696,8618,0 days 00:59:14.668923,True,True,5000
519,36,2.3000000000000016,0 days 00:00:04.621654,0.32285407,8655,1,0.40702000000000704,8655,0 days 00:59:22.919742,True,True,5000
520,30,1.700000000000001,0 days 00:00:04.834525,0.38491416,8686,1,0.4070800000000071,8686,0 days 00:59:31.366395,True,True,5000
521,31,1.8000000000000012,0 days 00:00:03.571109,0.38275585,8718,1,0.40714000000000716,8718,0 days 00:59:38.554414,True,True,5000
522,30,1.700000000000001,0 days 00:00:03.692962,0.32260308,8749,1,0.4072000000000072,8749,0 days 00:59:45.875362,True,True,5000
523,30,1.700000000000001,0 days 00:00:03.256847,0.43242043,8780,1,0.4072600000000073,8780,0 days 00:59:52.757142,True,True,5000
524,30,1.700000000000001,0 days 00:00:03.296054,0.41839856,8811,1,0.40732000000000734,8811,0 days 00:59:59.681342,True,True,5000
525,30,1.700000000000001,0 days 00:00:03.250173,0.4162039,8842,1,0.4073800000000074,8842,0 days 01:00:06.550766,True,True,5000
526,31,1.8000000000000012,0 days 00:00:03.394852,0.3232098,8874,1,0.40744000000000746,8874,0 days 01:00:13.562073,True,True,5000
527,31,1.8000000000000012,0 days 00:00:03.324436,0.4944014,8906,1,0.4075000000000075,8906,0 days 01:00:20.508872,True,True,5000
528,30,1.700000000000001,0 days 00:00:03.288325,0.45638427,8937,1,0.4075600000000076,8937,0 days 01:00:27.423479,True,True,5000
529,30,1.700000000000001,0 days 00:00:03.291790,0.30717438,8968,1,0.40762000000000764,8968,0 days 01:00:34.343789,True,True,5000
530,31,1.8000000000000012,0 days 00:00:03.317887,0.514352,9000,1,0.4076800000000077,9000,0 days 01:00:41.286448,True,True,5000
531,30,1.700000000000001,0 days 00:00:03.304154,0.56811523,9031,1,0.40774000000000776,9031,0 days 01:00:48.207159,True,True,5000
532,30,1.700000000000001,0 days 00:00:03.283997,0.562054,9062,1,0.4078000000000078,9062,0 days 01:00:55.121538,True,True,5000
533,30,1.700000000000001,0 days 00:00:03.260622,0.36305296,9093,1,0.4078600000000079,9093,0 days 01:01:01.996768,True,True,5000
534,30,1.700000000000001,0 days 00:00:03.277333,0.48753992,9124,1,0.40792000000000794,9124,0 days 01:01:08.898129,True,True,5000
535,51,3.799999999999999,0 days 00:00:06.688470,0.38999125,9176,1,0.40804000000000806,9176,0 days 01:01:19.208518,True,True,5000
536,64,5.099999999999994,0 days 00:00:09.301035,0.5325219,9241,1,0.4082000000000082,9241,0 days 01:01:32.139113,True,True,5000
537,38,2.5000000000000018,0 days 00:00:05.188490,0.46963575,9280,1,0.4082800000000083,9280,0 days 01:01:40.943858,True,True,5000
538,43,3.0000000000000018,0 days 00:00:05.809743,0.5793979,9324,1,0.4083800000000084,9324,0 days 01:01:50.381151,True,True,5000
539,38,2.5000000000000018,0 days 00:00:05.204838,0.6161265,9363,1,0.4084600000000085,9363,0 days 01:01:59.209943,True,True,5000
540,30,1.700000000000001,0 days 00:00:03.328054,0.5047809,9394,1,0.40852000000000854,9394,0 days 01:02:06.150597,True,True,5000
541,30,1.700000000000001,0 days 00:00:03.260018,0.7017462,9425,1,0.4085800000000086,9425,0 days 01:02:13.032615,True,True,5000
542,31,1.8000000000000012,0 days 00:00:03.310963,0.81189895,9457,1,0.40864000000000866,9457,0 days 01:02:19.966809,True,True,5000
543,30,1.700000000000001,0 days 00:00:03.322217,0.5486697,9488,1,0.4087000000000087,9488,0 days 01:02:26.912522,True,True,5000
544,38,2.5000000000000018,0 days 00:00:05.185430,0.5742149,9527,1,0.4087800000000088,9527,0 days 01:02:35.726042,True,True,5000
545,36,2.3000000000000016,0 days 00:00:06.640735,0.42168778,9564,1,0.4088600000000089,9564,0 days 01:02:45.981091,True,True,5000
546,30,1.700000000000001,0 days 00:00:03.290283,0.7948919,9595,1,0.40892000000000894,9595,0 days 01:02:52.897685,True,True,5000
547,30,1.700000000000001,0 days 00:00:05.380523,0.69810706,9626,1,0.408980000000009,9626,0 days 01:03:01.905185,True,True,5000
548,91,7.799999999999985,0 days 00:00:19.813797,0.46115905,9718,1,0.4092000000000092,9718,0 days 01:03:25.339491,True,True,5000
549,61,4.799999999999995,0 days 00:00:10.816930,0.677523,9780,1,0.40934000000000936,9780,0 days 01:03:39.775451,True,True,5000
550,37,2.4000000000000017,0 days 00:00:09.251753,0.5419527,9818,1,0.40942000000000944,9818,0 days 01:03:52.644736,True,True,5000
551,58,4.4999999999999964,0 days 00:00:12.161048,0.55211866,9877,1,0.4095600000000096,9877,0 days 01:04:08.422224,True,True,5000
552,86,7.2999999999999865,0 days 00:00:18.132078,0.4748473,9964,1,0.4097600000000098,9964,0 days 01:04:30.176119,True,True,5000
553,64,5.099999999999994,0 days 00:00:09.813699,0.7790473,10029,1,0.40992000000000994,10029,0 days 01:04:43.608769,True,True,5000
554,42,2.9000000000000017,0 days 00:00:10.429655,0.67867506,10072,1,0.41002000000001004,10072,0 days 01:04:57.658539,True,True,5000
555,23,1.0000000000000004,0 days 00:00:04.121859,0.8659064,10096,1,0.4100600000000101,10096,0 days 01:05:05.400954,True,True,5000
556,132,11.89999999999997,0 days 00:00:27.320770,0.74103415,10229,1,0.4103800000000104,10229,0 days 01:05:36.350546,True,True,5000
557,42,2.9000000000000017,0 days 00:00:10.987010,0.7842945,10272,1,0.4104800000000105,10272,0 days 01:05:50.952842,True,True,5000
558,53,3.9999999999999982,0 days 00:00:14.112145,0.6707714,10326,1,0.4106000000000106,10326,0 days 01:06:08.694226,True,True,5000
559,54,4.099999999999998,0 days 00:00:08.956145,0.7800915,10381,1,0.41072000000001074,10381,0 days 01:06:21.272168,True,True,5000
560,55,4.1999999999999975,0 days 00:00:10.983148,1.0212792,10437,1,0.41084000000001086,10437,0 days 01:06:35.882614,True,True,5000
561,90,7.699999999999985,0 days 00:00:27.569180,0.75953263,10528,1,0.4110600000000111,10528,0 days 01:07:07.070443,True,True,5000
562,55,4.1999999999999975,0 days 00:00:09.563156,0.77937835,10584,1,0.4111800000000112,10584,0 days 01:07:20.247463,True,True,5000
563,50,3.6999999999999993,0 days 00:00:07.199251,1.0405502,10635,1,0.4113000000000113,10635,0 days 01:07:31.068991,True,True,5000
564,106,9.29999999999998,0 days 00:00:28.146246,0.6534018,10742,1,0.4115600000000116,10742,0 days 01:08:02.832045,True,True,5000
565,110,9.699999999999978,0 days 00:00:24.376312,0.79125476,10853,1,0.41182000000001184,10853,0 days 01:08:30.829414,True,True,5000
566,85,7.199999999999987,0 days 00:00:23.817050,0.9893216,10939,1,0.41202000000001204,10939,0 days 01:08:58.272873,True,True,5000
567,152,13.899999999999963,0 days 00:00:36.484712,1.2826747,11092,1,0.4124000000000124,11092,0 days 01:09:38.374174,True,True,5000
568,42,2.9000000000000017,0 days 00:00:15.628648,1.209683,11135,1,0.4125000000000125,11135,0 days 01:09:57.619744,True,True,5000
569,91,7.799999999999985,0 days 00:00:21.440800,1.1701759,11227,1,0.41272000000001274,11227,0 days 01:10:22.683148,True,True,5000
570,46,3.3000000000000007,0 days 00:00:06.583641,1.3201511,11274,1,0.41282000000001284,11274,0 days 01:10:32.893251,True,True,5000
571,27,1.4000000000000008,0 days 00:00:04.676998,1.2697122,11302,1,0.4128800000000129,11302,0 days 01:10:41.186924,True,True,5000
572,204,19.100000000000016,0 days 00:00:42.972691,1.3697116,11507,1,0.4133800000000134,11507,0 days 01:11:27.782947,True,True,5000
573,220,20.70000000000004,0 days 00:00:56.612725,1.5395862,11728,1,0.41392000000001394,11728,0 days 01:12:28.026325,True,True,5000
574,258,24.500000000000092,0 days 00:00:48.470151,1.8082803,11987,1,0.4145600000000146,11987,0 days 01:13:20.118341,True,True,5000
575,103,8.99999999999998,0 days 00:00:28.772054,1.8657277,12091,1,0.4148000000000148,12091,0 days 01:13:52.506017,True,True,5000
576,180,16.69999999999998,0 days 00:00:35.243335,2.0932255,12272,1,0.41524000000001526,12272,0 days 01:14:31.377985,True,True,5000
577,245,23.200000000000074,0 days 00:00:52.103616,2.2260609,12518,1,0.41584000000001586,12518,0 days 01:15:27.106625,True,True,5000
578,256,24.30000000000009,0 days 00:00:44.221754,2.6568809,12775,1,0.4164800000000165,12775,0 days 01:16:14.943903,True,True,5000
579,139,12.599999999999968,0 days 00:00:36.001990,2.5177393,12915,1,0.41682000000001684,12915,0 days 01:16:54.560633,True,True,5000
580,499,48.600000000000435,0 days 00:01:33.470334,2.5192828,13415,1,0.4180600000000181,13415,0 days 01:18:31.646250,True,True,5000
581,449,43.600000000000364,0 days 00:01:25.156951,2.716799,13865,1,0.4191800000000192,13865,0 days 01:20:00.420257,True,True,5000
582,349,33.60000000000022,0 days 00:01:21.203533,2.676645,14215,1,0.42004000000002006,14215,0 days 01:21:25.253537,True,True,5000
583,418,40.50000000000032,0 days 00:01:20.324697,3.4330885,14634,1,0.4210800000000211,14634,0 days 01:22:49.195466,True,True,5000
584,340,32.70000000000021,0 days 00:01:11.106071,3.5047388,14975,1,0.42192000000002194,14975,0 days 01:24:03.929803,True,True,5000
585,349,33.60000000000022,0 days 00:00:57.865458,3.3546965,15325,1,0.4227800000000228,15325,0 days 01:25:05.424991,True,True,5000
586,220,20.70000000000004,0 days 00:00:47.094501,3.392421,15546,1,0.42332000000002334,15546,0 days 01:25:56.140658,True,True,5000
587,118,10.499999999999975,0 days 00:00:29.100710,3.4043677,15665,1,0.4236000000000236,15665,0 days 01:26:28.865583,True,True,5000
588,173,15.999999999999972,0 days 00:00:46.737912,3.7442205,15839,1,0.42402000000002404,15839,0 days 01:27:19.220432,True,True,5000
589,167,15.399999999999963,0 days 00:00:37.602187,3.7677402,16007,1,0.42442000000002444,16007,0 days 01:28:00.436976,True,True,5000
590,149,13.599999999999964,0 days 00:00:37.856963,4.26865,16157,1,0.4247800000000248,16157,0 days 01:28:41.910498,True,True,5000
591,223,21.000000000000043,0 days 00:00:55.717093,4.161657,16381,1,0.42532000000002534,16381,0 days 01:29:41.255828,True,True,5000
592,224,21.100000000000044,0 days 00:00:50.981239,4.056994,16606,1,0.4258800000000259,16606,0 days 01:30:35.855805,True,True,5000
593,220,20.70000000000004,0 days 00:01:00.201147,4.3800015,16827,1,0.42642000000002644,16827,0 days 01:31:39.677333,True,True,5000
594,231,21.800000000000054,0 days 00:00:54.049592,4.610825,17059,1,0.426980000000027,17059,0 days 01:32:37.345635,True,True,5000
595,363,35.00000000000024,0 days 00:01:15.626943,4.7302737,17423,1,0.4278800000000279,17423,0 days 01:33:56.591841,True,True,5000
596,313,30.00000000000017,0 days 00:01:00.518020,4.6183915,17737,1,0.4286600000000287,17737,0 days 01:35:00.735875,True,True,5000
597,223,21.000000000000043,0 days 00:00:57.464719,4.943725,17961,1,0.4292000000000292,17961,0 days 01:36:01.819363,True,True,5000
598,206,19.30000000000002,0 days 00:00:51.404029,4.9848905,18168,1,0.4297000000000297,18168,0 days 01:36:56.843357,True,True,5000
599,348,33.50000000000022,0 days 00:01:10.433787,4.652988,18517,1,0.4305600000000306,18517,0 days 01:38:10.892262,True,True,5000
600,239,22.600000000000065,0 days 00:00:58.518307,5.173523,18757,1,0.43114000000003116,18757,0 days 01:39:13.029742,True,True,5000
601,391,37.80000000000028,0 days 00:01:17.650983,4.915662,19149,1,0.4321000000000321,19149,0 days 01:40:34.298678,True,True,5000
602,269,25.600000000000108,0 days 00:01:02.709799,5.372882,19419,1,0.4327600000000328,19419,0 days 01:41:40.626826,True,True,5000
603,220,20.70000000000004,0 days 00:00:57.740716,5.7820487,19640,1,0.4333000000000333,19640,0 days 01:42:41.995000,True,True,5000
604,238,22.500000000000064,0 days 00:00:49.489648,5.4418454,19879,1,0.4338800000000339,19879,0 days 01:43:35.112165,True,True,5000
605,223,21.000000000000043,0 days 00:00:49.772482,6.018302,20103,1,0.43442000000003445,20103,0 days 01:44:28.514473,True,True,5000
606,136,12.299999999999969,0 days 00:00:32.615043,6.0084195,20240,1,0.4347600000000348,20240,0 days 01:45:04.758776,True,True,5000
607,154,14.099999999999962,0 days 00:00:29.408566,6.0065665,20395,1,0.43514000000003517,20395,0 days 01:45:37.787071,True,True,5000
608,110,9.699999999999978,0 days 00:00:25.725476,5.9540825,20506,1,0.4354000000000354,20506,0 days 01:46:07.139844,True,True,5000
609,296,28.300000000000146,0 days 00:00:55.120463,6.120846,20803,1,0.43614000000003617,20803,0 days 01:47:05.885293,True,True,5000
610,262,24.900000000000098,0 days 00:01:04.999699,6.0574374,21066,1,0.4367800000000368,21066,0 days 01:48:14.500071,True,True,5000
611,297,28.400000000000148,0 days 00:01:08.572220,6.1504316,21364,1,0.43752000000003755,21364,0 days 01:49:26.692521,True,True,5000
612,343,33.00000000000021,0 days 00:01:04.557388,6.1706104,21708,1,0.4383600000000384,21708,0 days 01:50:34.879325,True,True,5000
613,191,17.799999999999997,0 days 00:00:47.738712,6.437256,21900,1,0.43882000000003885,21900,0 days 01:51:26.248363,True,True,5000
614,199,18.60000000000001,0 days 00:00:46.575469,6.7891197,22100,1,0.4393000000000393,22100,0 days 01:52:16.452774,True,True,5000
615,196,18.300000000000004,0 days 00:00:50.001927,6.279568,22297,1,0.4397800000000398,22297,0 days 01:53:10.080659,True,True,5000
616,286,27.300000000000132,0 days 00:01:05.702459,6.5824885,22584,1,0.4404800000000405,22584,0 days 01:54:19.399833,True,True,5000
617,168,15.499999999999964,0 days 00:00:40.356547,6.9434924,22753,1,0.4409000000000409,22753,0 days 01:55:03.374703,True,True,5000
618,246,23.300000000000075,0 days 00:01:00.248386,7.0728855,23000,1,0.4415000000000415,23000,0 days 01:56:07.252693,True,True,5000
619,244,23.100000000000072,0 days 00:00:56.868574,6.8227353,23245,1,0.4421000000000421,23245,0 days 01:57:07.740546,True,True,5000
620,219,20.600000000000037,0 days 00:00:47.566946,7.4138927,23465,1,0.44264000000004267,23465,0 days 01:57:58.925077,True,True,5000
621,355,34.20000000000023,0 days 00:01:19.017301,7.0914307,23821,1,0.44352000000004355,23821,0 days 01:59:21.560367,True,True,5000
622,270,25.70000000000011,0 days 00:00:49.502965,7.3032217,24092,1,0.4441800000000442,24092,0 days 02:00:14.683276,True,True,5000
623,247,23.400000000000077,0 days 00:00:55.804841,7.4346924,24340,1,0.4447800000000448,24340,0 days 02:01:14.103144,True,True,5000
624,211,19.800000000000026,0 days 00:00:50.968558,7.7999153,24552,1,0.4453000000000453,24552,0 days 02:02:08.685945,True,True,5000
625,234,22.10000000000006,0 days 00:00:45.257456,7.6354046,24787,1,0.4458800000000459,24787,0 days 02:02:57.561503,True,True,5000
626,287,27.400000000000134,0 days 00:01:04.210486,7.936505,25075,1,0.4465800000000466,25075,0 days 02:04:05.399615,True,True,5000
627,238,22.500000000000064,0 days 00:00:51.483579,7.7758527,25314,1,0.4471600000000472,25314,0 days 02:05:00.509062,True,True,5000
628,319,30.60000000000018,0 days 00:01:05.671417,7.795806,25634,1,0.44794000000004797,25634,0 days 02:06:09.798624,True,True,5000
